Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL037 LP485 NP1-2,MNL037,LP485,NP1-2,MNL037 LP485,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617381,120.983733,,,,,,,16,2023-02-23,OSP
MNL037 LP485 NP3-4,MNL037,LP485,NP3-4,MNL037 LP485,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617288,120.984286,,,,,,,16,2023-02-23,OSP
MNL037 LP485 NP5-6,MNL037,LP485,NP5-6,MNL037 LP485,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617288,120.984286,,,,,,,16,2023-02-23,OSP
MNL037 LP485 NP7-8,MNL037,LP485,NP7-8,MNL037 LP485,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617473,120.984297,,,,,,,16,2023-02-23,OSP
MNL037 LP488 NP1-2,MNL037,LP488,NP1-2,MNL037 LP488,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617332,120.984812,,,,,,,16,2023-02-23,OSP
MNL037 LP55 NP5-6,MNL037,LP55,NP5-6,MNL037 LP55,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617381,120.983734,,,,,,,16,2020-09-29,OSP
MNL037 LP55 NP7-8,MNL037,LP55,NP7-8,MNL037 LP55,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617099,120.984413,,,,,,,16,2020-09-29,OSP
MNL037 LP7 NP3-4,MNL037,LP7,NP3-4,MNL037 LP7,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617065,120.985479,,,,,,,16,2020-09-27,OSP
MNL037 LP346 NP7-8,MNL037,LP346,NP7-8,MNL037 LP346,Tayuman,MANILA,3,1,BARANGAY 344,,,14.616931,120.982849,,,,,,,16,2023-02-22,OSP
MNL037 LP346 NP5-6,MNL037,LP346,NP5-6,MNL037 LP346,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617517,120.982861,,,,,,,16,2023-02-22,OSP
MNL037 LP6 NP7-8,MNL037,LP6,NP7-8,MNL037 LP6,Tayuman,MANILA,3,1,BARANGAY 344,,,14.617621,120.98482,,,,,,,16,2020-09-27,OSP
MNL037 LP436 NP1-2,MNL037,LP436,NP1-2,MNL037 LP436,Tayuman,MANILA,3,1,BARANGAY 344,,,14.616994,120.984806,,,,,,,16,2022-10-29,OSP
MNL037 LP427 NP7-8,MNL037,LP427,NP7-8,MNL037 LP427,Tayuman,MANILA,3,1,BARANGAY 344,,,14.616884,120.98385,,,,,,,16,2022-10-29,OSP
MNL003 LP326 NP5-6,MNL003,LP326,NP5-6,MNL003 LP326,City Square,MANILA,3,1,BARANGAY 345,,,14.61940315,120.9828725,,,,,,,16,2019-03-30,OSP
