Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL004 LP530 NP6-8,MNL004,LP530,NP6-8,MNL004 LP530,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572183,121.000215,,,,,,,24,2022-12-29,OSP
MNL004 LP531 NP1-2,MNL004,LP531,NP1-2,MNL004 LP531,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.57188,121.000386,,,,,,,16,2022-12-29,OSP
MNL004 LP531 NP3-5,MNL004,LP531,NP3-5,MNL004 LP531,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.571448,121.000599,,,,,,,24,2022-12-29,OSP
MNL004 LP531 NP6-8,MNL004,LP531,NP6-8,MNL004 LP531,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.571055,121.00082,,,,,,,24,2022-12-29,OSP
MNL004 LP644 NP6-8,MNL004,LP644,NP6-8,MNL004 LP644,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.573307,121.00095,,,,,,,24,2023-05-30,OSP
MNL004 LP645 NP1-2,MNL004,LP645,NP1-2,MNL004 LP645,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572983,121.001294,,,,,,,16,2023-05-30,OSP
MNL004 LP645 NP3-5,MNL004,LP645,NP3-5,MNL004 LP645,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572708,121.001589,,,,,,,24,2023-05-30,OSP
MNL004 LP645 NP6-8,MNL004,LP645,NP6-8,MNL004 LP645,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572524,121.001771,,,,,,,24,2023-05-30,OSP
MNL004 LP646 NP1-2,MNL004,LP646,NP1-2,MNL004 LP646,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572458,121.001329,,,,,,,16,2023-05-30,OSP
MNL004 LP646 NP3-4,MNL004,LP646,NP3-4,MNL004 LP646,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572658,121.001144,,,,,,,16,2023-05-30,OSP
MNL004 LP646 NP5-6,MNL004,LP646,NP5-6,MNL004 LP646,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572868,121.00092,,,,,,,16,2023-05-30,OSP
MNL004 LP646 NP7-8,MNL004,LP646,NP7-8,MNL004 LP646,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.573022,121.000743,,,,,,,16,2023-05-30,OSP
MNL004 LP527 NP7-8,MNL004,LP527,NP7-8,MNL004 LP527,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.571766,121.001059,,,,,,,16,2022-12-29,OSP
MNL004 LP528 NP1-2,MNL004,LP528,NP1-2,MNL004 LP528,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572058,121.000767,,,,,,,16,2022-12-29,OSP
MNL004 LP528 NP3-5,MNL004,LP528,NP3-5,MNL004 LP528,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572334,121.000478,,,,,,,24,2022-12-29,OSP
MNL004 LP528 NP6-8,MNL004,LP528,NP6-8,MNL004 LP528,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572622,121.000175,,,,,,,24,2022-12-29,OSP
MNL004 LP529 NP1-2,MNL004,LP529,NP1-2,MNL004 LP529,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572563,121.000721,,,,,,,16,2022-12-29,OSP
MNL004 LP529 NP3-5,MNL004,LP529,NP3-5,MNL004 LP529,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572309,121.001007,,,,,,,24,2022-12-29,OSP
MNL004 LP529 NP6-8,MNL004,LP529,NP6-8,MNL004 LP529,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572041,121.001291,,,,,,,24,2022-12-29,OSP
MNL004 LP530 NP1-2,MNL004,LP530,NP1-2,MNL004 LP530,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.572683,120.999962,,,,,,,16,2022-12-29,OSP
MNL004 LP39 NP5-6,MNL004,LP39,NP5-6,MNL004 LP39,Zamora Pandacan,MANILA,3,2,BARANGAY 803,,,14.57172782,121.0015815,,,,,,,16,2019-10-01,OSP
MNL034 LP75 NP3-4,MNL034,LP75,NP3-4,MNL034 LP75,Benitez,MANILA,3,2,BARANGAY 804,,,14.573337,121.004296,,,,,,,16,2020-06-22,OSP
MNL034 LP75 NP5-6,MNL034,LP75,NP5-6,MNL034 LP75,Benitez,MANILA,3,2,BARANGAY 804,,,14.572948,121.003663,,,,,,,16,2020-06-22,OSP
MNL034 LP77 NP3-4,MNL034,LP77,NP3-4,MNL034 LP77,Benitez,MANILA,3,2,BARANGAY 804,,,14.57277,121.003401,,,,,,,16,2020-06-22,OSP
MNL004 LP560 NP1-2,MNL004,LP560,NP1-2,MNL004 LP560,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572693,121.003938,,,,,,,16,2022-12-29,OSP
MNL004 LP560 NP3-4,MNL004,LP560,NP3-4,MNL004 LP560,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572488,121.004142,,,,,,,16,2022-12-29,OSP
MNL004 LP560 NP5-6,MNL004,LP560,NP5-6,MNL004 LP560,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572377,121.004276,,,,,,,16,2022-12-29,OSP
MNL004 LP560 NP7-8,MNL004,LP560,NP7-8,MNL004 LP560,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572426,121.004792,,,,,,,16,2022-12-29,OSP
MNL004 LP561 NP1-2,MNL004,LP561,NP1-2,MNL004 LP561,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572803,121.004438,,,,,,,16,2022-12-29,OSP
MNL004 LP561 NP3-5,MNL004,LP561,NP3-5,MNL004 LP561,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.573268,121.003924,,,,,,,24,2022-12-29,OSP
MNL004 LP561 NP6-8,MNL004,LP561,NP6-8,MNL004 LP561,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57344,121.003733,,,,,,,24,2022-12-29,OSP
MNL004 LP562 NP1-2,MNL004,LP562,NP1-2,MNL004 LP562,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.573644,121.003558,,,,,,,16,2022-12-29,OSP
MNL004 LP562 NP3-4,MNL004,LP562,NP3-4,MNL004 LP562,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.573843,121.003752,,,,,,,16,2022-12-29,OSP
MNL004 LP558 NP1-2,MNL004,LP558,NP1-2,MNL004 LP558,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.571971,121.004357,,,,,,,16,2022-12-29,OSP
MNL004 LP558 NP3-5,MNL004,LP558,NP3-5,MNL004 LP558,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572164,121.004046,,,,,,,24,2022-12-29,OSP
MNL004 LP558 NP6-8,MNL004,LP558,NP6-8,MNL004 LP558,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572542,121.00364,,,,,,,24,2022-12-29,OSP
MNL004 LP559 NP1-2,MNL004,LP559,NP1-2,MNL004 LP559,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572774,121.003396,,,,,,,16,2022-12-29,OSP
MNL004 LP559 NP3-4,MNL004,LP559,NP3-4,MNL004 LP559,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57314,121.003028,,,,,,,16,2022-12-29,OSP
MNL004 LP559 NP7-8,MNL004,LP559,NP7-8,MNL004 LP559,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.572885,121.003731,,,,,,,16,2022-12-29,OSP
MNL004 LP40 NP7-8,MNL004,LP40,NP7-8,MNL004 LP40,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57314448,121.0030446,,,,,,,16,2019-10-01,OSP
MNL004 LP37 NP1-2,MNL004,LP37,NP1-2,MNL004 LP37,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57194198,121.00418,,,,,,,16,2019-10-01,OSP
MNL004 LP35 NP7-8,MNL004,LP35,NP7-8,MNL004 LP35,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57384366,121.0037567,,,,,,,16,2019-10-01,OSP
MNL004 LP36 NP1-2,MNL004,LP36,NP1-2,MNL004 LP36,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57364642,121.0035337,,,,,,,16,2019-10-01,OSP
MNL004 LP36 NP3-4,MNL004,LP36,NP3-4,MNL004 LP36,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.5732635,121.003951,,,,,,,16,2019-10-01,OSP
MNL004 LP36 NP5-6,MNL004,LP36,NP5-6,MNL004 LP36,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57241509,121.004816,,,,,,,16,2019-10-01,OSP
MNL004 LP36 NP7-8,MNL004,LP36,NP7-8,MNL004 LP36,Zamora Pandacan,MANILA,3,2,BARANGAY 804,,,14.57217749,121.0045706,,,,,,,16,2019-10-01,OSP
MNL034 LP74 NP7-8,MNL034,LP74,NP7-8,MNL034 LP74,Benitez,MANILA,3,2,BARANGAY 805,,,14.571788,121.00303,,,,,,,16,2020-06-22,OSP
MNL034 LP77 NP1-2,MNL034,LP77,NP1-2,MNL034 LP77,Benitez,MANILA,3,2,BARANGAY 805,,,14.572429,121.003372,,,,,,,16,2020-06-22,OSP
MNL034 LP77 NP5-6,MNL034,LP77,NP5-6,MNL034 LP77,Benitez,MANILA,3,2,BARANGAY 805,,,14.57181,121.003506,,,,,,,16,2020-06-22,OSP
MNL004 LP550 NP1-2,MNL004,LP550,NP1-2,MNL004 LP550,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571565,121.003785,,,,,,,16,2022-12-29,OSP
MNL004 LP550 NP3-4,MNL004,LP550,NP3-4,MNL004 LP550,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571695,121.00365,,,,,,,16,2022-12-29,OSP
MNL004 LP550 NP5-6,MNL004,LP550,NP5-6,MNL004 LP550,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571874,121.003468,,,,,,,16,2022-12-29,OSP
MNL004 LP550 NP7-8,MNL004,LP550,NP7-8,MNL004 LP550,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572158,121.003161,,,,,,,16,2022-12-29,OSP
MNL004 LP544 NP7-8,MNL004,LP544,NP7-8,MNL004 LP544,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.5725,121.002385,,,,,,,16,2022-12-29,OSP
MNL004 LP545 NP1-2,MNL004,LP545,NP1-2,MNL004 LP545,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571968,121.002855,,,,,,,16,2022-12-29,OSP
MNL004 LP545 NP3-4,MNL004,LP545,NP3-4,MNL004 LP545,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571725,121.003116,,,,,,,16,2022-12-29,OSP
MNL004 LP545 NP5-6,MNL004,LP545,NP5-6,MNL004 LP545,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571577,121.003266,,,,,,,16,2022-12-29,OSP
MNL004 LP545 NP7-8,MNL004,LP545,NP7-8,MNL004 LP545,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571309,121.003552,,,,,,,16,2022-12-29,OSP
MNL004 LP551 NP1-2,MNL004,LP551,NP1-2,MNL004 LP551,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572454,121.002856,,,,,,,16,2022-12-29,OSP
MNL004 LP551 NP3-4,MNL004,LP551,NP3-4,MNL004 LP551,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572701,121.002595,,,,,,,16,2022-12-29,OSP
MNL004 LP551 NP5-6,MNL004,LP551,NP5-6,MNL004 LP551,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572946,121.00283,,,,,,,16,2022-12-29,OSP
MNL004 LP551 NP7-8,MNL004,LP551,NP7-8,MNL004 LP551,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572656,121.003129,,,,,,,16,2022-12-29,OSP
MNL004 LP552 NP1-2,MNL004,LP552,NP1-2,MNL004 LP552,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572434,121.003354,,,,,,,16,2022-12-29,OSP
MNL004 LP552 NP3-4,MNL004,LP552,NP3-4,MNL004 LP552,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.572227,121.003572,,,,,,,16,2022-12-29,OSP
MNL004 LP552 NP5-6,MNL004,LP552,NP5-6,MNL004 LP552,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.57206,121.00375,,,,,,,16,2022-12-29,OSP
MNL004 LP552 NP7-8,MNL004,LP552,NP7-8,MNL004 LP552,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.571803,121.00403,,,,,,,16,2022-12-29,OSP
MNL004 LP40 NP5-6,MNL004,LP40,NP5-6,MNL004 LP40,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.57292742,121.0028125,,,,,,,16,2019-10-01,OSP
MNL004 LP37 NP3-4,MNL004,LP37,NP3-4,MNL004 LP37,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.57155751,121.0037965,,,,,,,16,2019-10-01,OSP
MNL004 LP37 NP5-6,MNL004,LP37,NP5-6,MNL004 LP37,Zamora Pandacan,MANILA,3,2,BARANGAY 805,,,14.57130735,121.0035317,,,,,,,16,2019-10-01,OSP
MNL034 LP72 NP1-2,MNL034,LP72,NP1-2,MNL034 LP72,Benitez,MANILA,3,2,BARANGAY 806,,,14.571011,121.002362,,,,,,,16,2020-06-22,OSP
MNL034 LP73 NP3-4,MNL034,LP73,NP3-4,MNL034 LP73,Benitez,MANILA,3,2,BARANGAY 806,,,14.571405,121.002457,,,,,,,16,2020-06-22,OSP
MNL034 LP73 NP5-6,MNL034,LP73,NP5-6,MNL034 LP73,Benitez,MANILA,3,2,BARANGAY 806,,,14.571566,121.002799,,,,,,,16,2020-06-22,OSP
MNL034 LP67 NP1-2,MNL034,LP67,NP1-2,MNL034 LP67,Benitez,MANILA,3,2,BARANGAY 806,,,14.571033,121.001832,,,,,,,16,2020-06-22,OSP
MNL034 LP60 NP5-6,MNL034,LP60,NP5-6,MNL034 LP60,Benitez,MANILA,3,2,BARANGAY 806,,,14.57148,121.001343,,,,,,,16,2020-06-22,OSP
MNL004 LP543 NP5-6,MNL004,LP543,NP5-6,MNL004 LP543,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571069,121.003308,,,,,,,16,2022-12-29,OSP
MNL004 LP543 NP7-8,MNL004,LP543,NP7-8,MNL004 LP543,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571206,121.003165,,,,,,,16,2022-12-29,OSP
MNL004 LP544 NP1-2,MNL004,LP544,NP1-2,MNL004 LP544,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571418,121.002949,,,,,,,16,2022-12-29,OSP
MNL004 LP544 NP3-4,MNL004,LP544,NP3-4,MNL004 LP544,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571739,121.002608,,,,,,,16,2022-12-29,OSP
MNL004 LP544 NP5-6,MNL004,LP544,NP5-6,MNL004 LP544,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.572217,121.0021,,,,,,,16,2022-12-29,OSP
MNL004 LP539 NP3-4,MNL004,LP539,NP3-4,MNL004 LP539,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570829,121.003058,,,,,,,16,2022-12-29,OSP
MNL004 LP537 NP1-2,MNL004,LP537,NP1-2,MNL004 LP537,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570627,121.002869,,,,,,,16,2022-12-29,OSP
MNL004 LP537 NP3-4,MNL004,LP537,NP3-4,MNL004 LP537,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570852,121.002539,,,,,,,16,2022-12-29,OSP
MNL004 LP537 NP5-6,MNL004,LP537,NP5-6,MNL004 LP537,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57116,121.002218,,,,,,,16,2022-12-29,OSP
MNL004 LP537 NP7-8,MNL004,LP537,NP7-8,MNL004 LP537,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57143,121.001935,,,,,,,16,2022-12-29,OSP
MNL004 LP538 NP1-2,MNL004,LP538,NP1-2,MNL004 LP538,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571741,121.001606,,,,,,,16,2022-12-29,OSP
MNL004 LP538 NP3-4,MNL004,LP538,NP3-4,MNL004 LP538,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571979,121.001844,,,,,,,16,2022-12-29,OSP
MNL004 LP538 NP5-6,MNL004,LP538,NP5-6,MNL004 LP538,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571667,121.002172,,,,,,,16,2022-12-29,OSP
MNL004 LP538 NP7-8,MNL004,LP538,NP7-8,MNL004 LP538,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571401,121.002453,,,,,,,16,2022-12-29,OSP
MNL004 LP539 NP1-2,MNL004,LP539,NP1-2,MNL004 LP539,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571084,121.002787,,,,,,,16,2022-12-29,OSP
MNL004 LP532 NP1-2,MNL004,LP532,NP1-2,MNL004 LP532,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571362,121.001501,,,,,,,16,2022-12-29,OSP
MNL004 LP532 NP3-4,MNL004,LP532,NP3-4,MNL004 LP532,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570916,121.001964,,,,,,,16,2022-12-29,OSP
MNL004 LP532 NP5-6,MNL004,LP532,NP5-6,MNL004 LP532,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570604,121.002302,,,,,,,16,2022-12-29,OSP
MNL004 LP532 NP7-8,MNL004,LP532,NP7-8,MNL004 LP532,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.570343,121.00258,,,,,,,16,2022-12-29,OSP
MNL004 LP527 NP5-6,MNL004,LP527,NP5-6,MNL004 LP527,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.571494,121.001348,,,,,,,16,2022-12-29,OSP
MNL004 LP38 NP1-2,MNL004,LP38,NP1-2,MNL004 LP38,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57082522,121.0030411,,,,,,,16,2019-10-01,OSP
MNL004 LP38 NP3-4,MNL004,LP38,NP3-4,MNL004 LP38,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57063614,121.0028752,,,,,,,16,2019-10-01,OSP
MNL004 LP38 NP5-6,MNL004,LP38,NP5-6,MNL004 LP38,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57034162,121.0025631,,,,,,,16,2019-10-01,OSP
MNL004 LP39 NP7-8,MNL004,LP39,NP7-8,MNL004 LP39,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.57197451,121.0018363,,,,,,,16,2019-10-01,OSP
MNL004 LP37 NP7-8,MNL004,LP37,NP7-8,MNL004 LP37,Zamora Pandacan,MANILA,3,2,BARANGAY 806,,,14.5710629,121.0032901,,,,,,,16,2019-10-01,OSP
MNL034 LP68 NP3-4,MNL034,LP68,NP3-4,MNL034 LP68,Benitez,MANILA,3,2,BARANGAY 807,,,14.570465,121.001923,,,,,,,16,2020-06-22,OSP
MNL034 LP68 NP5-6,MNL034,LP68,NP5-6,MNL034 LP68,Benitez,MANILA,3,2,BARANGAY 807,,,14.570368,121.001604,,,,,,,16,2020-06-22,OSP
MNL034 LP69 NP5-6,MNL034,LP69,NP5-6,MNL034 LP69,Benitez,MANILA,3,2,BARANGAY 807,,,14.56964,121.001921,,,,,,,16,2020-06-22,OSP
MNL034 LP69 NP7-8,MNL034,LP69,NP7-8,MNL034 LP69,Benitez,MANILA,3,2,BARANGAY 807,,,14.570046,121.00136,,,,,,,16,2020-06-22,OSP
MKT003 LP138 NP1-2,MKT003,LP138,NP1-2,MKT003 LP138,Centuria,MANILA,3,2,BARANGAY 807,,,14.56991211,121.0021615,,,,,,,16,2019-02-27,OSP
MNL004 LP526 NP5-6,MNL004,LP526,NP5-6,MNL004 LP526,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570669,121.001742,,,,,,,16,2022-12-29,OSP
MNL004 LP526 NP7-8,MNL004,LP526,NP7-8,MNL004 LP526,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570903,121.001484,,,,,,,16,2022-12-29,OSP
MNL004 LP527 NP1-2,MNL004,LP527,NP1-2,MNL004 LP527,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.571012,121.001362,,,,,,,16,2022-12-29,OSP
MNL004 LP527 NP3-4,MNL004,LP527,NP3-4,MNL004 LP527,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.571258,121.001106,,,,,,,16,2022-12-29,OSP
MNL004 LP525 NP7-8,MNL004,LP525,NP7-8,MNL004 LP525,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570141,121.002385,,,,,,,16,2022-12-29,OSP
MNL004 LP526 NP1-2,MNL004,LP526,NP1-2,MNL004 LP526,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570316,121.002116,,,,,,,16,2022-12-29,OSP
MNL004 LP526 NP3-4,MNL004,LP526,NP3-4,MNL004 LP526,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570497,121.001922,,,,,,,16,2022-12-29,OSP
MNL004 LP520 NP1-2,MNL004,LP520,NP1-2,MNL004 LP520,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570004,121.0014,,,,,,,16,2022-12-29,OSP
MNL004 LP520 NP3-4,MNL004,LP520,NP3-4,MNL004 LP520,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570497,121.001137,,,,,,,16,2022-12-29,OSP
MNL004 LP520 NP5-6,MNL004,LP520,NP5-6,MNL004 LP520,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570818,121.000972,,,,,,,16,2022-12-29,OSP
MNL004 LP520 NP7-8,MNL004,LP520,NP7-8,MNL004 LP520,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.57071,121.001278,,,,,,,16,2022-12-29,OSP
MNL004 LP521 NP1-2,MNL004,LP521,NP1-2,MNL004 LP521,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570381,121.00162,,,,,,,16,2022-12-29,OSP
MNL004 LP521 NP3-4,MNL004,LP521,NP3-4,MNL004 LP521,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.570119,121.001898,,,,,,,16,2022-12-29,OSP
MNL004 LP521 NP5-6,MNL004,LP521,NP5-6,MNL004 LP521,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.569905,121.002133,,,,,,,16,2022-12-29,OSP
MNL004 LP516 NP5-6,MNL004,LP516,NP5-6,MNL004 LP516,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.569466,121.001704,,,,,,,16,2022-12-29,OSP
MNL004 LP38 NP7-8,MNL004,LP38,NP7-8,MNL004 LP38,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.57014485,121.0023784,,,,,,,16,2019-10-01,OSP
MNL004 LP39 NP1-2,MNL004,LP39,NP1-2,MNL004 LP39,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.57088732,121.00109,,,,,,,16,2019-10-01,OSP
MNL004 LP39 NP3-4,MNL004,LP39,NP3-4,MNL004 LP39,Zamora Pandacan,MANILA,3,2,BARANGAY 807,,,14.57124747,121.001113,,,,,,,16,2019-10-01,OSP
