Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL004 LP187 NP5-6,MNL004,LP187,NP5-6,MNL004 LP187,Zamora Pandacan,MANILA,3,2,BARANGAY 883,,,14.579167,121.015935,,,,,,,16,2023-04-30,OSP
MNL004 LP187 NP7-8,MNL004,LP187,NP7-8,MNL004 LP187,Zamora Pandacan,MANILA,3,2,BARANGAY 883,,,14.579518,121.015823,,,,,,,16,2023-04-30,OSP
MNL034 LP99 NP5-6,MNL034,LP99,NP5-6,MNL034 LP99,Benitez,MANILA,3,2,BARANGAY 884,,,14.580053,121.015338,,,,,,,16,2020-06-29,OSP
MNL034 LP99 NP7-8,MNL034,LP99,NP7-8,MNL034 LP99,Benitez,MANILA,3,2,BARANGAY 884,,,14.580214,121.015851,,,,,,,16,2020-06-29,OSP
MNL004 LP55 NP1-2,MNL004,LP55,NP1-2,MNL004 LP55,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58004698,121.0152517,,,,,,,16,2019-10-04,OSP
MNL004 LP55 NP3-4,MNL004,LP55,NP3-4,MNL004 LP55,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.5803234,121.0149056,,,,,,,16,2019-10-04,OSP
MNL004 LP55 NP5-6,MNL004,LP55,NP5-6,MNL004 LP55,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58013978,121.0141934,,,,,,,16,2019-10-04,OSP
MNL004 LP55 NP7-8,MNL004,LP55,NP7-8,MNL004 LP55,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.57993852,121.0134085,,,,,,,16,2019-10-04,OSP
MNL004 LP54 NP7-8,MNL004,LP54,NP7-8,MNL004 LP54,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.5797891,121.0143315,,,,,,,16,2019-10-04,OSP
MNL004 LP48 NP1-2,MNL004,LP48,NP1-2,MNL004 LP48,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58097371,121.0137267,,,,,,,16,2019-10-04,OSP
MNL004 LP48 NP3-4,MNL004,LP48,NP3-4,MNL004 LP48,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58086929,121.013415,,,,,,,16,2019-10-04,OSP
MNL004 LP46 NP1-2,MNL004,LP46,NP1-2,MNL004 LP46,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58193906,121.0167288,,,,,,,16,2019-10-04,OSP
MNL004 LP57 NP1-2,MNL004,LP57,NP1-2,MNL004 LP57,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58062382,121.0140671,,,,,,,16,2019-10-04,OSP
MNL004 LP57 NP3-4,MNL004,LP57,NP3-4,MNL004 LP57,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58089086,121.0149679,,,,,,,16,2019-10-04,OSP
MNL004 LP57 NP5-6,MNL004,LP57,NP5-6,MNL004 LP57,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58099526,121.0153572,,,,,,,16,2019-10-04,OSP
MNL004 LP57 NP7-8,MNL004,LP57,NP7-8,MNL004 LP57,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58154126,121.0160322,,,,,,,16,2019-10-04,OSP
MNL004 LP142 NP1-2,MNL004,LP142,NP1-2,MNL004 LP142,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580878,121.013424,,,,,,,16,2021-02-26,OSP
MNL004 LP142 NP5-6,MNL004,LP142,NP5-6,MNL004 LP142,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.579951,121.013401,,,,,,,16,2021-02-26,OSP
MNL004 LP142 NP7-8,MNL004,LP142,NP7-8,MNL004 LP142,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580147,121.014197,,,,,,,16,2021-02-26,OSP
MNL004 LP143 NP1-2,MNL004,LP143,NP1-2,MNL004 LP143,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580349,121.014906,,,,,,,16,2021-02-26,OSP
MNL004 LP143 NP3-4,MNL004,LP143,NP3-4,MNL004 LP143,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580554,121.015541,,,,,,,16,2021-02-26,OSP
MNL004 LP143 NP5-6,MNL004,LP143,NP5-6,MNL004 LP143,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580756,121.014456,,,,,,,16,2021-02-26,OSP
MNL004 LP143 NP7-8,MNL004,LP143,NP7-8,MNL004 LP143,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.58063,121.014042,,,,,,,16,2021-02-26,OSP
MNL004 LP144 NP1-2,MNL004,LP144,NP1-2,MNL004 LP144,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580936,121.015061,,,,,,,16,2021-02-26,OSP
MNL004 LP144 NP3-4,MNL004,LP144,NP3-4,MNL004 LP144,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.581006,121.015299,,,,,,,16,2021-02-26,OSP
MNL004 LP149 NP5-6,MNL004,LP149,NP5-6,MNL004 LP149,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.581469,121.015666,,,,,,,16,2021-02-26,OSP
MNL004 LP149 NP7-8,MNL004,LP149,NP7-8,MNL004 LP149,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.581387,121.015305,,,,,,,16,2021-02-26,OSP
MNL004 LP147 NP5-6,MNL004,LP147,NP5-6,MNL004 LP147,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.57973,121.014323,,,,,,,16,2021-02-26,OSP
MNL004 LP147 NP7-8,MNL004,LP147,NP7-8,MNL004 LP147,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.579881,121.014855,,,,,,,16,2021-02-26,OSP
MNL004 LP148 NP7-8,MNL004,LP148,NP7-8,MNL004 LP148,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.580653,121.015818,,,,,,,16,2021-02-26,OSP
MNL004 LP149 NP1-2,MNL004,LP149,NP1-2,MNL004 LP149,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.581101,121.015711,,,,,,,16,2021-02-26,OSP
MNL004 LP149 NP3-4,MNL004,LP149,NP3-4,MNL004 LP149,Zamora Pandacan,MANILA,3,2,BARANGAY 884,,,14.581569,121.015993,,,,,,,16,2021-02-26,OSP
MNL004 LP47 NP3-4,MNL004,LP47,NP3-4,MNL004 LP47,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.58191756,121.0153983,,,,,,,16,2019-10-04,OSP
MNL004 LP47 NP5-6,MNL004,LP47,NP5-6,MNL004 LP47,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.58176291,121.014448,,,,,,,16,2019-10-04,OSP
MNL004 LP47 NP7-8,MNL004,LP47,NP7-8,MNL004 LP47,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.58149805,121.0135328,,,,,,,16,2019-10-04,OSP
MNL004 LP46 NP5-6,MNL004,LP46,NP5-6,MNL004 LP46,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.58269038,121.0157296,,,,,,,16,2019-10-04,OSP
MNL004 LP46 NP7-8,MNL004,LP46,NP7-8,MNL004 LP46,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.582263,121.0158,,,,,,,16,2020-08-07,OSP
MNL004 LP86 NP5-6,MNL004,LP86,NP5-6,MNL004 LP86,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.582121,121.013361,,,,,,,16,2019-09-30,OSP
MNL004 LP138 NP3-4,MNL004,LP138,NP3-4,MNL004 LP138,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.581717,121.014339,,,,,,,16,2021-02-26,OSP
MNL004 LP138 NP5-6,MNL004,LP138,NP5-6,MNL004 LP138,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.58188,121.015447,,,,,,,16,2021-02-26,OSP
MNL004 LP140 NP3-4,MNL004,LP140,NP3-4,MNL004 LP140,Zamora Pandacan,MANILA,3,2,BARANGAY 885,,,14.582679,121.015778,,,,,,,16,2021-02-26,OSP
MNL004 LP47 NP1-2,MNL004,LP47,NP1-2,MNL004 LP47,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.58196952,121.0160258,,,,,,,16,2019-10-04,OSP
MNL004 LP46 NP3-4,MNL004,LP46,NP3-4,MNL004 LP46,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.58260185,121.0167454,,,,,,,16,2019-10-04,OSP
MNL004 LP138 NP7-8,MNL004,LP138,NP7-8,MNL004 LP138,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.581922,121.016055,,,,,,,16,2021-02-26,OSP
MNL004 LP139 NP1-2,MNL004,LP139,NP1-2,MNL004 LP139,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.58192,121.016682,,,,,,,16,2021-02-26,OSP
MNL004 LP139 NP3-4,MNL004,LP139,NP3-4,MNL004 LP139,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.582611,121.016743,,,,,,,16,2021-02-26,OSP
MNL004 LP139 NP7-8,MNL004,LP139,NP7-8,MNL004 LP139,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.58284,121.016756,,,,,,,16,2021-02-26,OSP
MNL004 LP140 NP1-2,MNL004,LP140,NP1-2,MNL004 LP140,Zamora Pandacan,MANILA,3,2,BARANGAY 886,,,14.582631,121.016445,,,,,,,16,2021-02-26,OSP
MNL004 LP45 NP5-6,MNL004,LP45,NP5-6,MNL004 LP45,Zamora Pandacan,MANILA,3,2,BARANGAY 887,,,14.58228759,121.0175025,,,,,,,16,2019-10-04,OSP
MNL004 LP87 NP1-2,MNL004,LP87,NP1-2,MNL004 LP87,Zamora Pandacan,MANILA,3,2,BARANGAY 887,,,14.58409,121.016901,,,,,,,16,2019-09-30,OSP
MNL004 LP139 NP5-6,MNL004,LP139,NP5-6,MNL004 LP139,Zamora Pandacan,MANILA,3,2,BARANGAY 887,,,14.582592,121.017006,,,,,,,16,2021-02-26,OSP
MNL004 LP141 NP1-2,MNL004,LP141,NP1-2,MNL004 LP141,Zamora Pandacan,MANILA,3,2,BARANGAY 887,,,14.581887,121.017307,,,,,,,16,2021-02-26,OSP
MNL004 LP141 NP3-4,MNL004,LP141,NP3-4,MNL004 LP141,Zamora Pandacan,MANILA,3,2,BARANGAY 887,,,14.58255,121.017631,,,,,,,16,2021-02-26,OSP
MNL034 LP102 NP7-8,MNL034,LP102,NP7-8,MNL034 LP102,Benitez,MANILA,3,2,BARANGAY 888,,,14.584562,121.018005,,,,,,,16,2020-06-22,OSP
MNL004 LP45 NP1-2,MNL004,LP45,NP1-2,MNL004 LP45,Zamora Pandacan,MANILA,3,2,BARANGAY 888,,,14.5839728,121.0182065,,,,,,,16,2019-10-04,OSP
MNL004 LP45 NP3-4,MNL004,LP45,NP3-4,MNL004 LP45,Zamora Pandacan,MANILA,3,2,BARANGAY 888,,,14.5831733,121.017954,,,,,,,16,2019-10-04,OSP
MNL004 LP45 NP7-8,MNL004,LP45,NP7-8,MNL004 LP45,Zamora Pandacan,MANILA,3,2,BARANGAY 888,,,14.583571,121.018155,,,,,,,16,2020-08-07,OSP
MNL004 LP87 NP3-4,MNL004,LP87,NP3-4,MNL004 LP87,Zamora Pandacan,MANILA,3,2,BARANGAY 888,,,14.584742,121.01791,,,,,,,16,2019-09-30,OSP
MNL004 LP141 NP5-6,MNL004,LP141,NP5-6,MNL004 LP141,Zamora Pandacan,MANILA,3,2,BARANGAY 888,,,14.583779,121.018202,,,,,,,16,2021-02-26,OSP
