Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL045 LP571 NP1-2,MNL045,LP571,NP1-2,MNL045 LP571,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633313,120.967427,,,,,,,16,2022-02-14,OSP
MNL045 LP571 NP3-5,MNL045,LP571,NP3-5,MNL045 LP571,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633501,120.967345,,,,,,,24,2022-02-14,OSP
MNL045 LP571 NP6-8,MNL045,LP571,NP6-8,MNL045 LP571,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633948,120.967143,,,,,,,24,2022-02-14,OSP
MNL045 LP572 NP1-2,MNL045,LP572,NP1-2,MNL045 LP572,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633944,120.967147,,,,,,,16,2022-02-14,OSP
MNL045 LP572 NP3-5,MNL045,LP572,NP3-5,MNL045 LP572,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.634202,120.966967,,,,,,,24,2022-02-14,OSP
MNL045 LP572 NP6-8,MNL045,LP572,NP6-8,MNL045 LP572,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.634211,120.966966,,,,,,,24,2022-02-14,OSP
MNL045 LP573 NP1-2,MNL045,LP573,NP1-2,MNL045 LP573,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633439,120.967699,,,,,,,16,2022-02-14,OSP
MNL045 LP573 NP3-5,MNL045,LP573,NP3-5,MNL045 LP573,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633724,120.96753,,,,,,,24,2022-02-14,OSP
MNL045 LP573 NP6-8,MNL045,LP573,NP6-8,MNL045 LP573,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633731,120.967522,,,,,,,24,2022-02-14,OSP
MNL045 LP574 NP1-2,MNL045,LP574,NP1-2,MNL045 LP574,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.633999,120.967442,,,,,,,16,2022-02-14,OSP
MNL045 LP574 NP3-5,MNL045,LP574,NP3-5,MNL045 LP574,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.634008,120.96744,,,,,,,24,2022-02-14,OSP
MNL045 LP574 NP6-8,MNL045,LP574,NP6-8,MNL045 LP574,Radial Road 10,MANILA,3,1,BARANGAY 146,,,14.634341,120.967287,,,,,,,24,2022-02-14,OSP
MNL003 LP27 NP2,MNL003,LP27,NP2,MNL003 LP27,City Square,MANILA,3,1,BARANGAY 147,,,14.621719,120.97213,,,,,,,8,2017-11-27,OSP
MNL036 LP141 NP7-8,MNL036,LP141,NP7-8,MNL036 LP141,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.621209,120.971841,,,,,,,16,2020-11-28,OSP
MNL036 LP234 NP1-2,MNL036,LP234,NP1-2,MNL036 LP234,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.621802,120.972055,,,,,,,16,2022-05-10,OSP
MNL036 LP234 NP3-5,MNL036,LP234,NP3-5,MNL036 LP234,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.621487,120.971939,,,,,,,24,2022-05-10,OSP
MNL036 LP234 NP6-8,MNL036,LP234,NP6-8,MNL036 LP234,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.62149,120.971935,,,,,,,24,2022-05-10,OSP
MNL036 LP10 NP7-8,MNL036,LP10,NP7-8,MNL036 LP10,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.621993,120.972119,,,,,,,16,2020-07-30,OSP
MNL036 LP197 NP6-8,MNL036,LP197,NP6-8,MNL036 LP197,Juan Luna/ Solis,MANILA,3,1,BARANGAY 147,,,14.621991,120.972119,,,,,,,24,2022-05-10,OSP
MNL003 LP27 NP3,MNL003,LP27,NP3,MNL003 LP27,City Square,MANILA,3,1,BARANGAY 148,,,14.622253,120.972139,,,,,,,8,2017-11-27,OSP
MNL003 LP27 NP4,MNL003,LP27,NP4,MNL003 LP27,City Square,MANILA,3,1,BARANGAY 148,,,14.623138,120.970375,,,,,,,8,2017-11-27,OSP
MNL003 LP27 NP8,MNL003,LP27,NP8,MNL003 LP27,City Square,MANILA,3,1,BARANGAY 148,,,14.622709,120.970988,,,,,,,8,2016-07-28,OSP
MNL003 LP383 NP1-2,MNL003,LP383,NP1-2,MNL003 LP383,City Square,MANILA,3,1,BARANGAY 148,,,14.62570921,120.9674401,,,,,,,16,2019-06-16,OSP
MNL003 LP58 NP5-6,MNL003,LP58,NP5-6,MNL003 LP58,City Square,MANILA,3,1,BARANGAY 148,,,14.62499,120.967318,,,,,,,16,2018-07-18,OSP
MNL003 LP58 NP7-8,MNL003,LP58,NP7-8,MNL003 LP58,City Square,MANILA,3,1,BARANGAY 148,,,14.625469,120.966954,,,,,,,16,2018-07-18,OSP
MNL003 LP58 NP1-2,MNL003,LP58,NP1-2,MNL003 LP58,City Square,MANILA,3,1,BARANGAY 148,,,14.625448,120.967919,,,,,,,16,2018-07-18,OSP
MNL003 LP58 NP3-4,MNL003,LP58,NP3-4,MNL003 LP58,City Square,MANILA,3,1,BARANGAY 148,,,14.625266,120.9677,,,,,,,16,2018-07-18,OSP
VAL001 LP27 NP5-6,VAL001,LP27,NP5-6,VAL001 LP27,Gotaco,MANILA,3,1,BARANGAY 148,,,14.622176,120.972259,,,,,,,16,2016-03-07,OSP
MNL036 LP141 NP5-6,MNL036,LP141,NP5-6,MNL036 LP141,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622877,120.97243,,,,,,,16,2020-11-28,OSP
MNL036 LP9 NP1-2,MNL036,LP9,NP1-2,MNL036 LP9,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.62584,120.966729,,,,,,,16,2020-07-30,OSP
MNL036 LP120 NP7-8,MNL036,LP120,NP7-8,MNL036 LP120,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623281,120.97289,,,,,,,16,2020-11-28,OSP
MNL036 LP244 NP1-2,MNL036,LP244,NP1-2,MNL036 LP244,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622718,120.971176,,,,,,,16,2022-05-10,OSP
MNL036 LP244 NP3-5,MNL036,LP244,NP3-5,MNL036 LP244,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.624238,120.968015,,,,,,,24,2022-05-10,OSP
MNL036 LP244 NP6-8,MNL036,LP244,NP6-8,MNL036 LP244,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625028,120.967315,,,,,,,24,2022-05-10,OSP
MNL036 LP245 NP1-2,MNL036,LP245,NP1-2,MNL036 LP245,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625187,120.967546,,,,,,,16,2022-05-10,OSP
MNL036 LP245 NP3-5,MNL036,LP245,NP3-5,MNL036 LP245,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625578,120.967238,,,,,,,24,2022-05-10,OSP
MNL036 LP245 NP6-8,MNL036,LP245,NP6-8,MNL036 LP245,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625718,120.967438,,,,,,,24,2022-05-10,OSP
MNL036 LP246 NP1-2,MNL036,LP246,NP1-2,MNL036 LP246,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625419,120.967007,,,,,,,16,2022-05-10,OSP
MNL036 LP246 NP3-5,MNL036,LP246,NP3-5,MNL036 LP246,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.626127,120.967097,,,,,,,24,2022-05-10,OSP
MNL036 LP246 NP6-8,MNL036,LP246,NP6-8,MNL036 LP246,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.626419,120.966895,,,,,,,24,2022-05-10,OSP
MNL036 LP10 NP5-6,MNL036,LP10,NP5-6,MNL036 LP10,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623573,120.972609,,,,,,,16,2020-07-30,OSP
MNL036 LP220 NP1-2,MNL036,LP220,NP1-2,MNL036 LP220,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623138,120.972579,,,,,,,16,2022-05-10,OSP
MNL036 LP220 NP3-5,MNL036,LP220,NP3-5,MNL036 LP220,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623137,120.97258,,,,,,,24,2022-05-10,OSP
MNL036 LP221 NP3-5,MNL036,LP221,NP3-5,MNL036 LP221,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622493,120.972407,,,,,,,24,2022-05-10,OSP
MNL036 LP221 NP6-8,MNL036,LP221,NP6-8,MNL036 LP221,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622492,120.972408,,,,,,,24,2022-05-10,OSP
MNL036 LP217 NP3-5,MNL036,LP217,NP3-5,MNL036 LP217,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.62382,120.972758,,,,,,,24,2022-05-10,OSP
MNL036 LP217 NP6-8,MNL036,LP217,NP6-8,MNL036 LP217,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623816,120.972755,,,,,,,24,2022-05-10,OSP
MNL036 LP218 NP6-8,MNL036,LP218,NP6-8,MNL036 LP218,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623565,120.972693,,,,,,,24,2022-05-10,OSP
MNL036 LP219 NP1-2,MNL036,LP219,NP1-2,MNL036 LP219,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623565,120.972695,,,,,,,16,2022-05-10,OSP
MNL036 LP219 NP3-5,MNL036,LP219,NP3-5,MNL036 LP219,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623349,120.972637,,,,,,,24,2022-05-10,OSP
MNL036 LP219 NP6-8,MNL036,LP219,NP6-8,MNL036 LP219,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.623345,120.972634,,,,,,,24,2022-05-10,OSP
MNL036 LP196 NP6-8,MNL036,LP196,NP6-8,MNL036 LP196,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.62332,120.972504,,,,,,,24,2022-05-10,OSP
MNL036 LP197 NP1-2,MNL036,LP197,NP1-2,MNL036 LP197,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622911,120.97239,,,,,,,16,2022-05-10,OSP
MNL036 LP197 NP3-5,MNL036,LP197,NP3-5,MNL036 LP197,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.622456,120.972269,,,,,,,24,2022-05-10,OSP
MNL036 LP3 NP7-8,MNL036,LP3,NP7-8,MNL036 LP3,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.624659,120.96915,,,,,,,16,2020-07-30,OSP
MNL036 LP189 NP5-6,MNL036,LP189,NP5-6,MNL036 LP189,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.625889,120.967598,,,,,,,16,2021-04-18,OSP
MNL036 LP320 NP5-6,MNL036,LP320,NP5-6,MNL036 LP320,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.62451281,120.9685896,,,,,,"HOUSE # 2217 ALCALDE ST., TONDO 2 MANILA (NEAR ALCALDE CHAPEL)",16,2024-12-18,OSP
MNL036 LP320 NP7-8,MNL036,LP320,NP7-8,MNL036 LP320,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,,14.62452787,120.9680948,,,,,,"HOUSE # 2214 DALAGA ST., TONDO 2 MANILA",16,2024-12-18,OSP
MNL036 LP172 NP5-6-7,MNL036,LP172,NP5-6-7,MNL036 LP172,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,JADE GARDEN MANILA (BUILDING 3),14.622723,120.970360,,GF,CONVERGE ROOM,MNL14P,,,,2021-04-18,ISP
MNL036 LP172 NP3-4,MNL036,LP172,NP3-4,MNL036 LP172,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,JADE GARDEN MANILA (BUILDING 2),14.622723,120.970360,,GF,CONVERGE ROOM,MNL13P,,,,2021-04-18,ISP
MNL036 LP172 NP1-2,MNL036,LP172,NP1-2,MNL036 LP172,Juan Luna/ Solis,MANILA,3,1,BARANGAY 148,,JADE GARDEN MANILA (BUILDING 1),14.622723,120.970360,,GF,CONVERGE ROOM,MNL12P,,,,2021-04-18,ISP
MNL003 LP165 NP1-2,MNL003,LP165,NP1-2,MNL003 LP165,City Square,MANILA,3,1,BARANGAY 149,,,14.620428,120.971325,,,,,,,16,2018-12-11,OSP
MNL003 LP165 NP3-4,MNL003,LP165,NP3-4,MNL003 LP165,City Square,MANILA,3,1,BARANGAY 149,,,14.620531,120.970989,,,,,,,16,2018-12-11,OSP
MNL003 LP165 NP5-6,MNL003,LP165,NP5-6,MNL003 LP165,City Square,MANILA,3,1,BARANGAY 149,,,14.620672,120.970475,,,,,,,16,2018-12-11,OSP
MNL003 LP165 NP7-8,MNL003,LP165,NP7-8,MNL003 LP165,City Square,MANILA,3,1,BARANGAY 149,,,14.620531,120.970996,,,,,,,16,2020-08-07,OSP
MNL003 LP101 NP5-6,MNL003,LP101,NP5-6,MNL003 LP101,City Square,MANILA,3,1,BARANGAY 149,,,14.62105233,120.9718236,,,,,,,16,2018-11-25,OSP
MNL003 LP27 NP1,MNL003,LP27,NP1,MNL003 LP27,City Square,MANILA,3,1,BARANGAY 149,,,14.620221,120.971601,,,,,,,8,2017-11-27,OSP
MNL003 LP23 NP6,MNL003,LP23,NP6,MNL003 LP23,City Square,MANILA,3,1,BARANGAY 149,,,14.620504,120.970716,,,,,,,8,2017-11-27,OSP
MNL003 LP23 NP7-8,MNL003,LP23,NP7-8,MNL003 LP23,City Square,MANILA,3,1,BARANGAY 149,,,14.620231,120.97149,,,,,,,16,2020-08-07,OSP
MNL036 LP239 NP6-8,MNL036,LP239,NP6-8,MNL036 LP239,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620597,120.970355,,,,,,,24,2022-05-10,OSP
MNL036 LP240 NP1-2,MNL036,LP240,NP1-2,MNL036 LP240,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620824,120.970742,,,,,,,16,2022-05-10,OSP
MNL036 LP240 NP3-5,MNL036,LP240,NP3-5,MNL036 LP240,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.621028,120.970813,,,,,,,24,2022-05-10,OSP
MNL036 LP240 NP6-8,MNL036,LP240,NP6-8,MNL036 LP240,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.621434,120.970989,,,,,,,24,2022-05-10,OSP
MNL036 LP11 NP1-2,MNL036,LP11,NP1-2,MNL036 LP11,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620658,120.971665,,,,,,,16,2020-07-30,OSP
MNL036 LP235 NP1-2,MNL036,LP235,NP1-2,MNL036 LP235,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.621161,120.971822,,,,,,,16,2022-05-10,OSP
MNL036 LP235 NP3-5,MNL036,LP235,NP3-5,MNL036 LP235,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.62116,120.971821,,,,,,,24,2022-05-10,OSP
MNL036 LP235 NP6-8,MNL036,LP235,NP6-8,MNL036 LP235,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620686,120.97165,,,,,,,24,2022-05-10,OSP
MNL036 LP239 NP1-2,MNL036,LP239,NP1-2,MNL036 LP239,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.62034,120.971171,,,,,,,16,2022-05-10,OSP
MNL036 LP239 NP3-5,MNL036,LP239,NP3-5,MNL036 LP239,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620501,120.970659,,,,,,,24,2022-05-10,OSP
MNL036 LP36 NP1-2,MNL036,LP36,NP1-2,MNL036 LP36,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620594,120.970382,,,,,,,16,2020-07-30,OSP
MNL036 LP36 NP5-6,MNL036,LP36,NP5-6,MNL036 LP36,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.620904,120.970824,,,,,,,16,2020-07-30,OSP
MNL036 LP36 NP7-8,MNL036,LP36,NP7-8,MNL036 LP36,Juan Luna/ Solis,MANILA,3,1,BARANGAY 149,,,14.62138,120.970942,,,,,,,16,2020-07-30,OSP
MNL003 LP201 NP5-6,MNL003,LP201,NP5-6,MNL003 LP201,City Square,MANILA,3,1,BARANGAY 15,,,14.60263981,120.9646295,,,,,,,16,2019-01-30,OSP
MNL005 LP345 NP3-5,MNL005,LP345,NP3-5,MNL005 LP345,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602624,120.96454,,,,,,,24,2021-10-21,OSP
MNL005 LP345 NP6-8,MNL005,LP345,NP6-8,MNL005 LP345,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602629,120.964538,,,,,,,24,2021-10-21,OSP
MNL005 LP346 NP1-2,MNL005,LP346,NP1-2,MNL005 LP346,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602647,120.964765,,,,,,,16,2021-10-21,OSP
MNL005 LP346 NP3-5,MNL005,LP346,NP3-5,MNL005 LP346,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602674,120.964931,,,,,,,24,2021-10-21,OSP
MNL005 LP346 NP6-8,MNL005,LP346,NP6-8,MNL005 LP346,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602706,120.965214,,,,,,,24,2021-10-21,OSP
MNL005 LP347 NP1-2,MNL005,LP347,NP1-2,MNL005 LP347,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.6029,120.964506,,,,,,,16,2021-10-21,OSP
MNL005 LP347 NP3-5,MNL005,LP347,NP3-5,MNL005 LP347,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602906,120.964507,,,,,,,24,2021-10-21,OSP
MNL005 LP335 NP3-5,MNL005,LP335,NP3-5,MNL005 LP335,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.602655,120.965347,,,,,,,24,2021-10-21,OSP
MNL005 LP336 NP3-5,MNL005,LP336,NP3-5,MNL005 LP336,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.603198,120.965212,,,,,,,24,2021-10-21,OSP
MNL005 LP336 NP6-8,MNL005,LP336,NP6-8,MNL005 LP336,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 15,,,14.6032,120.965216,,,,,,,24,2021-10-21,OSP
MNL003 LP131 NP1-2,MNL003,LP131,NP1-2,MNL003 LP131,City Square,MANILA,3,1,BARANGAY 150,,,14.62085058,120.9676276,,,,,,,16,2018-11-29,OSP
MNL003 LP23 NP4,MNL003,LP23,NP4,MNL003 LP23,City Square,MANILA,3,1,BARANGAY 150,,,14.620854,120.96805,,,,,,,8,2017-11-27,OSP
MNL003 LP23 NP5,MNL003,LP23,NP5,MNL003 LP23,City Square,MANILA,3,1,BARANGAY 150,,,14.620822,120.969416,,,,,,,8,2017-11-27,OSP
MNL036 LP38 NP3-4,MNL036,LP38,NP3-4,MNL036 LP38,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621768,120.970026,,,,,,,16,2020-07-30,OSP
MNL036 LP38 NP5-6,MNL036,LP38,NP5-6,MNL036 LP38,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621249,120.970255,,,,,,,16,2020-07-30,OSP
MNL036 LP38 NP7-8,MNL036,LP38,NP7-8,MNL036 LP38,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621603,120.97036,,,,,,,16,2020-07-30,OSP
MNL036 LP39 NP1-2,MNL036,LP39,NP1-2,MNL036 LP39,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621154,120.970564,,,,,,,16,2020-07-30,OSP
MNL036 LP39 NP3-4,MNL036,LP39,NP3-4,MNL036 LP39,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621468,120.970644,,,,,,,16,2020-07-30,OSP
MNL036 LP241 NP1-2,MNL036,LP241,NP1-2,MNL036 LP241,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621144,120.970489,,,,,,,16,2022-05-10,OSP
MNL036 LP241 NP3-5,MNL036,LP241,NP3-5,MNL036 LP241,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621242,120.97022,,,,,,,24,2022-05-10,OSP
MNL036 LP241 NP6-8,MNL036,LP241,NP6-8,MNL036 LP241,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.620713,120.969994,,,,,,,24,2022-05-10,OSP
MNL036 LP242 NP1-2,MNL036,LP242,NP1-2,MNL036 LP242,Juan Luna/ Solis,MANILA,3,1,BARANGAY 150,,,14.621049,120.969813,,,,,,,16,2022-05-10,OSP
