Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL003 LP29 NP2,MNL003,LP29,NP2,MNL003 LP29,City Square,MANILA,3,1,BARANGAY 301,,PARK TOWER CONDOMINIUM,14.601594,120.979818,MNL77P,6F,CONVERGE ROOM,,,,,2017-07-31,ISP
MNL003 LP29 NP3,MNL003,LP29,NP3,MNL003 LP29,City Square,MANILA,3,1,BARANGAY 301,,PARK TOWER CONDOMINIUM,14.601594,120.979818,,8F,CONVERGE ROOM,MNL77P,,,,2017-07-31,ISP
MNL005 LP160 NP3-4,MNL005,LP160,NP3-4,MNL005 LP160,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 301,,,14.601563,120.979805,,,,,,,16,2021-01-29,OSP
MNL005 LP160 NP5-6,MNL005,LP160,NP5-6,MNL005 LP160,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 301,,,14.601836,120.979902,,,,,,,16,2021-01-29,OSP
MNL005 LP160 NP7-8,MNL005,LP160,NP7-8,MNL005 LP160,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 301,,,14.602043,120.979995,,,,,,,16,2021-01-29,OSP
MNL037 LP366 NP5-6,MNL037,LP366,NP5-6,MNL037 LP366,Tayuman,MANILA,3,1,BARANGAY 301,,,14.602305,120.9792,,,,,,,16,2023-02-23,OSP
MNL037 LP359 NP1-2,MNL037,LP359,NP1-2,MNL037 LP359,Tayuman,MANILA,3,1,BARANGAY 301,,,14.602621,120.980283,,,,,,,16,2023-02-23,OSP
MNL037 LP360 NP1-2,MNL037,LP360,NP1-2,MNL037 LP360,Tayuman,MANILA,3,1,BARANGAY 301,,,14.602216,120.980092,,,,,,,16,2023-02-23,OSP
MNL037 LP360 NP3-4,MNL037,LP360,NP3-4,MNL037 LP360,Tayuman,MANILA,3,1,BARANGAY 301,,,14.601839,120.979919,,,,,,,16,2023-02-23,OSP
MNL001 LP22 NP1-2,MNL001,LP22,NP1-2,MNL001 LP22,Zen Tower,MANILA,3,1,BARANGAY 301,,,14.602614,120.980347,,,,,,,16,2015-07-27,OSP
MNL003 LP11 NP1-2,MNL003,LP11,NP1-2,MNL003 LP11,City Square,MANILA,3,1,BARANGAY 302,,FU-YONG MANSION,14.601611,120.978525,MNL78P,MZ,CONVERGE ROOM,,,,,2016-12-18,ISP
MNL003 LP11 NP3,MNL003,LP11,NP3,MNL003 LP11,City Square,MANILA,3,1,BARANGAY 302,,FU-YONG MANSION,14.601611,120.978525,MNL78P,MZ,CONVERGE ROOM,,,,,2016-12-18,ISP
MNL005 LP160 NP1-2,MNL005,LP160,NP1-2,MNL005 LP160,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 302,,,14.601316,120.97915,,,,,,,16,2021-01-29,OSP
MNL037 LP365 NP3-4,MNL037,LP365,NP3-4,MNL037 LP365,Tayuman,MANILA,3,1,BARANGAY 302,,,14.601392,120.978697,,,,,,,16,2023-02-23,OSP
MNL037 LP365 NP5-6,MNL037,LP365,NP5-6,MNL037 LP365,Tayuman,MANILA,3,1,BARANGAY 302,,,14.601511,120.979247,,,,,,,16,2023-02-23,OSP
MNL037 LP365 NP7-8,MNL037,LP365,NP7-8,MNL037 LP365,Tayuman,MANILA,3,1,BARANGAY 302,,,14.601772,120.979089,,,,,,,16,2023-02-23,OSP
MNL003 LP333 NP5-6,MNL003,LP333,NP5-6,MNL003 LP333,City Square,MANILA,3,1,BARANGAY 303,,,14.60085027,120.9804002,,,,,,,16,2019-03-30,OSP
MNL003 LP333 NP3-4,MNL003,LP333,NP3-4,MNL003 LP333,City Square,MANILA,3,1,BARANGAY 303,,,14.60025414,120.9807293,,,,,,,16,2019-03-30,OSP
MNL005 LP157 NP3-4,MNL005,LP157,NP3-4,MNL005 LP157,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 303,,,14.600875,120.980407,,,,,,,16,2021-01-29,OSP
MNL005 LP157 NP7-8,MNL005,LP157,NP7-8,MNL005 LP157,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 303,,,14.601079,120.981006,,,,,,,16,2021-01-29,OSP
MNL005 LP164 NP7-8,MNL005,LP164,NP7-8,MNL005 LP164,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 303,,,14.599166,120.98021,,,,,,,16,2021-01-29,OSP
MNL037 LP356 NP1-2,MNL037,LP356,NP1-2,MNL037 LP356,Tayuman,MANILA,3,1,BARANGAY 303,,,14.600861,120.98042,,,,,,,16,2023-02-23,OSP
MNL037 LP356 NP5-6,MNL037,LP356,NP5-6,MNL037 LP356,Tayuman,MANILA,3,1,BARANGAY 303,,,14.600172,120.98037,,,,,,,16,2023-02-23,OSP
MNL037 LP356 NP7-8,MNL037,LP356,NP7-8,MNL037 LP356,Tayuman,MANILA,3,1,BARANGAY 303,,,14.600373,120.98101,,,,,,,16,2023-02-23,OSP
MNL037 LP357 NP1-2,MNL037,LP357,NP1-2,MNL037 LP357,Tayuman,MANILA,3,1,BARANGAY 303,,,14.599782,120.980562,,,,,,,16,2023-02-23,OSP
MNL037 LP357 NP3-4,MNL037,LP357,NP3-4,MNL037 LP357,Tayuman,MANILA,3,1,BARANGAY 303,,,14.599665,120.980041,,,,,,,16,2023-02-23,OSP
