Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL035 LP479 NP1-2,MNL035,LP479,NP1-2,MNL035 LP479,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60583,121.01406,,,,,,,16,2023-04-29,OSP
MNL035 LP479 NP3-4,MNL035,LP479,NP3-4,MNL035 LP479,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.605761,121.01358,,,,,,,16,2023-04-29,OSP
MNL035 LP479 NP5-6,MNL035,LP479,NP5-6,MNL035 LP479,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.605353,121.01336,,,,,,,16,2023-04-29,OSP
MNL035 LP479 NP7-8,MNL035,LP479,NP7-8,MNL035 LP479,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.605446,121.01408,,,,,,,16,2023-04-29,OSP
MNL035 LP3 NP1-2,MNL035,LP3,NP1-2,MNL035 LP3,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60259,121.013435,,,,,,,16,2021-04-29,OSP
MNL035 LP3 NP3-4,MNL035,LP3,NP3-4,MNL035 LP3,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.603379,121.013789,,,,,,,16,2021-04-29,OSP
MNL035 LP3 NP7-8,MNL035,LP3,NP7-8,MNL035 LP3,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.604894,121.01422,,,,,,,16,2021-04-29,OSP
MNL035 LP25 NP5-6,MNL035,LP25,NP5-6,MNL035 LP25,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60477,121.012685,,,,,,,16,2021-04-29,OSP
MNL035 LP25 NP7-8,MNL035,LP25,NP7-8,MNL035 LP25,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.604024,121.013093,,,,,,,16,2021-04-29,OSP
MNL035 LP476 NP7-8,MNL035,LP476,NP7-8,MNL035 LP476,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60605462,121.0116129,,,,,,,16,2023-04-30,OSP
MNL035 LP478 NP5-6,MNL035,LP478,NP5-6,MNL035 LP478,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60600648,121.0129675,,,,,,,16,2023-04-29,OSP
MNL035 LP478 NP7-8,MNL035,LP478,NP7-8,MNL035 LP478,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 585,,,14.60611769,121.0140116,,,,,,,16,2023-04-29,OSP
QCY012 LP209 NP7-8,QCY012,LP209,NP7-8,QCY012 LP209,Crown 88 Residences Old Room,MANILA,3,1,BARANGAY 586,,,14.60458,121.01652,,,,,,,16,2020-09-03,OSP
QCY012 LP209 NP5-6,QCY012,LP209,NP5-6,QCY012 LP209,Crown 88 Residences Old Room,MANILA,3,1,BARANGAY 586,,,14.604764,121.016414,,,,,,,16,2018-05-23,OSP
MNL002 LP13 NP5-6,MNL002,LP13,NP5-6,MNL002 LP13,Don Quintos,MANILA,3,1,BARANGAY 586,,,14.60393,121.014409,,,,,,,16,2020-08-06,OSP
MNL002 LP13 NP7-8,MNL002,LP13,NP7-8,MNL002 LP13,Don Quintos,MANILA,3,1,BARANGAY 586,,,14.603997,121.015374,,,,,,,16,2020-08-06,OSP
MNL002 LP15 NP5-6,MNL002,LP15,NP5-6,MNL002 LP15,Don Quintos,MANILA,3,1,BARANGAY 586,,,14.603935,121.015005,,,,,,,16,2017-09-25,OSP
MNL002 LP15 NP7,MNL002,LP15,NP7,MNL002 LP15,Don Quintos,MANILA,3,1,BARANGAY 586,,,14.604146,121.016962,,,,,,,8,2017-09-25,OSP
MNL035 LP20 NP1-2,MNL035,LP20,NP1-2,MNL035 LP20,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.603986,121.015655,,,,,,,16,2021-05-02,OSP
MNL035 LP20 NP3-4,MNL035,LP20,NP3-4,MNL035 LP20,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.604059,121.016412,,,,,,,16,2021-05-02,OSP
MNL035 LP20 NP5-6,MNL035,LP20,NP5-6,MNL035 LP20,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.604821,121.015219,,,,,,,16,2021-05-02,OSP
MNL035 LP20 NP7-8,MNL035,LP20,NP7-8,MNL035 LP20,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.605928,121.01517,,,,,,,16,2021-05-02,OSP
MNL035 LP19 NP1-2,MNL035,LP19,NP1-2,MNL035 LP19,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.603918,121.014649,,,,,,,16,2021-05-02,OSP
MNL035 LP19 NP3-4-5,MNL035,LP19,NP3-4-5,MNL035 LP19,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.603937,121.015085,,,,,,,24,2021-05-02,OSP
MNL035 LP19 NP6-7-8,MNL035,LP19,NP6-7-8,MNL035 LP19,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.603468,121.01514,,,,,,,24,2021-05-02,OSP
MNL035 LP3 NP5-6,MNL035,LP3,NP5-6,MNL035 LP3,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.604246,121.014179,,,,,,,16,2021-04-29,OSP
MNL035 LP4 NP1-2,MNL035,LP4,NP1-2,MNL035 LP4,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 586,,,14.605864,121.014133,,,,,,,16,2021-04-29,OSP
MNL080 LP10 NP2,MNL080,LP10,NP2,MNL080 LP10,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP2 NP5,MNL080,LP2,NP5,MNL080 LP2,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP6 NP1,MNL080,LP6,NP1,MNL080 LP6,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP8 NP3,MNL080,LP8,NP3,MNL080 LP8,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP10 NP1,MNL080,LP10,NP1,MNL080 LP10,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP6 NP2,MNL080,LP6,NP2,MNL080 LP6,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP3 NP3,MNL080,LP3,NP3,MNL080 LP3,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP8 NP2,MNL080,LP8,NP2,MNL080 LP8,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP6 NP3,MNL080,LP6,NP3,MNL080 LP6,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP5 NP2,MNL080,LP5,NP2,MNL080 LP5,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP7 NP4,MNL080,LP7,NP4,MNL080 LP7,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP9 NP2,MNL080,LP9,NP2,MNL080 LP9,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP2 NP2,MNL080,LP2,NP2,MNL080 LP2,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP9 NP5,MNL080,LP9,NP5,MNL080 LP9,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP7 NP1,MNL080,LP7,NP1,MNL080 LP7,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP9 NP4,MNL080,LP9,NP4,MNL080 LP9,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP4 NP3,MNL080,LP4,NP3,MNL080 LP4,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP1 NP1,MNL080,LP1,NP1,MNL080 LP1,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP2 NP1,MNL080,LP2,NP1,MNL080 LP2,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP4 NP4,MNL080,LP4,NP4,MNL080 LP4,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP1 NP2,MNL080,LP1,NP2,MNL080 LP1,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP3 NP1,MNL080,LP3,NP1,MNL080 LP3,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP10 NP3,MNL080,LP10,NP3,MNL080 LP10,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP3 NP2,MNL080,LP3,NP2,MNL080 LP3,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP5 NP1,MNL080,LP5,NP1,MNL080 LP5,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP1 NP3,MNL080,LP1,NP3,MNL080 LP1,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP2 NP3,MNL080,LP2,NP3,MNL080 LP2,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP2 NP4,MNL080,LP2,NP4,MNL080 LP2,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP4 NP2,MNL080,LP4,NP2,MNL080 LP4,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP4 NP1,MNL080,LP4,NP1,MNL080 LP4,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP9 NP3,MNL080,LP9,NP3,MNL080 LP9,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP7 NP3,MNL080,LP7,NP3,MNL080 LP7,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP7 NP2,MNL080,LP7,NP2,MNL080 LP7,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP7 NP5,MNL080,LP7,NP5,MNL080 LP7,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP4 NP5,MNL080,LP4,NP5,MNL080 LP4,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP9 NP1,MNL080,LP9,NP1,MNL080 LP9,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL080 LP8 NP1,MNL080,LP8,NP1,MNL080 LP8,Sorrel Residences,MANILA,3,1,BARANGAY 586,,SORREL RESIDENCES,14.603950,121.015576,,2F,EE ROOM TOWER 1,MNL080,,,,2023-05-15,ISP
MNL003 LP16 NP3-4,MNL003,LP16,NP3-4,MNL003 LP16,City Square,MANILA,3,1,BARANGAY 59,,,14.613185,120.96982,,,,,,,16,2017-11-27,OSP
MNL003 LP294 NP3-4,MNL003,LP294,NP3-4,MNL003 LP294,City Square,MANILA,3,1,BARANGAY 59,,,14.613548,120.969926,,,,,,,16,2019-03-29,OSP
MNL005 LP64 NP3-4,MNL005,LP64,NP3-4,MNL005 LP64,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 59,,,14.611721,120.969574,,,,,,,16,2020-12-20,OSP
MNL005 LP64 NP5-6,MNL005,LP64,NP5-6,MNL005 LP64,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 59,,,14.611913,120.969619,,,,,,,16,2020-12-20,OSP
MNL005 LP64 NP7-8,MNL005,LP64,NP7-8,MNL005 LP64,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 59,,,14.612738,120.969768,,,,,,,16,2020-12-20,OSP
MNL005 LP66 NP1-2,MNL005,LP66,NP1-2,MNL005 LP66,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 59,,,14.613581,120.969922,,,,,,,16,2020-12-20,OSP
MNL005 LP66 NP3-4,MNL005,LP66,NP3-4,MNL005 LP66,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 59,,,14.613703,120.969942,,,,,,,16,2020-12-20,OSP
MNL045 LP461 NP1-2,MNL045,LP461,NP1-2,MNL045 LP461,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.611659,120.969557,,,,,,,16,2022-03-10,OSP
MNL045 LP461 NP3-5,MNL045,LP461,NP3-5,MNL045 LP461,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.611773,120.969228,,,,,,,24,2022-03-10,OSP
MNL045 LP461 NP6-8,MNL045,LP461,NP6-8,MNL045 LP461,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.61182,120.969005,,,,,,,24,2022-03-10,OSP
MNL045 LP451 NP1-2,MNL045,LP451,NP1-2,MNL045 LP451,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.6131,120.969833,,,,,,,16,2022-03-10,OSP
MNL045 LP451 NP3-5,MNL045,LP451,NP3-5,MNL045 LP451,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.612954,120.969802,,,,,,,24,2022-03-10,OSP
MNL045 LP451 NP6-8,MNL045,LP451,NP6-8,MNL045 LP451,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.61295,120.969804,,,,,,,24,2022-03-10,OSP
MNL045 LP448 NP1-2,MNL045,LP448,NP1-2,MNL045 LP448,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.613518,120.969913,,,,,,,16,2022-03-10,OSP
MNL045 LP448 NP3-5,MNL045,LP448,NP3-5,MNL045 LP448,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.613524,120.969914,,,,,,,24,2022-03-10,OSP
MNL045 LP448 NP6-8,MNL045,LP448,NP6-8,MNL045 LP448,Radial Road 10,MANILA,3,1,BARANGAY 59,,,14.613523,120.969918,,,,,,,24,2022-03-10,OSP
MNL001 LP20 NP5-6,MNL001,LP20,NP5-6,MNL001 LP20,Zen Tower,MANILA,3,1,BARANGAY 59,,,14.61271,120.96975,,,,,,,16,2015-07-27,OSP
MNL003 LP163 NP1-2,MNL003,LP163,NP1-2,MNL003 LP163,City Square,MANILA,3,1,BARANGAY 6,,,14.60979352,120.9673927,,,,,,,16,2019-01-29,OSP
MNL003 LP189 NP1-2,MNL003,LP189,NP1-2,MNL003 LP189,City Square,MANILA,3,1,BARANGAY 6,,,14.60967739,120.9683905,,,,,,,16,2019-01-30,OSP
MNL003 LP189 NP3-4,MNL003,LP189,NP3-4,MNL003 LP189,City Square,MANILA,3,1,BARANGAY 6,,,14.60957617,120.9691548,,,,,,,16,2019-01-30,OSP
MNL003 LP189 NP5-6,MNL003,LP189,NP5-6,MNL003 LP189,City Square,MANILA,3,1,BARANGAY 6,,,14.60840346,120.9692406,,,,,,,16,2019-01-30,OSP
MNL003 LP191 NP5-6,MNL003,LP191,NP5-6,MNL003 LP191,City Square,MANILA,3,1,BARANGAY 6,,,14.60842069,120.9686354,,,,,,,16,2019-01-30,OSP
MNL003 LP202 NP1-2,MNL003,LP202,NP1-2,MNL003 LP202,City Square,MANILA,3,1,BARANGAY 6,,,14.60944979,120.9664578,,,,,,,16,2019-02-12,OSP
MNL005 LP1 NP1-2,MNL005,LP1,NP1-2,MNL005 LP1,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609088,120.968815,,,,,,,16,2020-08-30,OSP
MNL005 LP1 NP3-4,MNL005,LP1,NP3-4,MNL005 LP1,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609017,120.968121,,,,,,,16,2020-08-30,OSP
MNL005 LP1 NP5-6,MNL005,LP1,NP5-6,MNL005 LP1,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608928,120.967655,,,,,,,16,2020-08-30,OSP
MNL005 LP1 NP7-8,MNL005,LP1,NP7-8,MNL005 LP1,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608824,120.966972,,,,,,,16,2020-08-30,OSP
MNL005 LP261 NP1-2,MNL005,LP261,NP1-2,MNL005 LP261,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609077,120.968616,,,,,,,16,2021-10-21,OSP
MNL005 LP261 NP3-5,MNL005,LP261,NP3-5,MNL005 LP261,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609079,120.967907,,,,,,,24,2021-10-21,OSP
MNL005 LP261 NP6-8,MNL005,LP261,NP6-8,MNL005 LP261,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608931,120.967643,,,,,,,24,2021-10-21,OSP
MNL005 LP262 NP1-2,MNL005,LP262,NP1-2,MNL005 LP262,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608889,120.967377,,,,,,,16,2021-10-21,OSP
MNL005 LP263 NP6-8,MNL005,LP263,NP6-8,MNL005 LP263,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608279,120.967863,,,,,,,24,2021-10-21,OSP
MNL005 LP232 NP6-7-8,MNL005,LP232,NP6-7-8,MNL005 LP232,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.60846,120.969227,,,,,,,24,2021-09-25,OSP
MNL005 LP233 NP1-2,MNL005,LP233,NP1-2,MNL005 LP233,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609168,120.969176,,,,,,,16,2021-09-25,OSP
MNL005 LP233 NP3-4-5,MNL005,LP233,NP3-4-5,MNL005 LP233,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609581,120.969144,,,,,,,24,2021-09-25,OSP
MNL005 LP233 NP6-7-8,MNL005,LP233,NP6-7-8,MNL005 LP233,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609666,120.968364,,,,,,,24,2021-09-25,OSP
MNL005 LP234 NP3-4-5,MNL005,LP234,NP3-4-5,MNL005 LP234,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609784,120.967321,,,,,,,24,2021-09-25,OSP
MNL005 LP234 NP6-7-8,MNL005,LP234,NP6-7-8,MNL005 LP234,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.609833,120.966914,,,,,,,24,2021-09-25,OSP
MNL005 LP9 NP3-4,MNL005,LP9,NP3-4,MNL005 LP9,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 6,,,14.608374,120.968455,,,,,,,16,2020-08-30,OSP
MNL003 LP294 NP1-2,MNL003,LP294,NP1-2,MNL003 LP294,City Square,MANILA,3,1,BARANGAY 60,,,14.613254,120.969885,,,,,,,16,2019-03-29,OSP
MNL036 LP88 NP3-4,MNL036,LP88,NP3-4,MNL036 LP88,Juan Luna/ Solis,MANILA,3,1,BARANGAY 60,,,14.61394,120.970462,,,,,,,16,2020-07-30,OSP
MNL005 LP62 NP1-2,MNL005,LP62,NP1-2,MNL005 LP62,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.613481,120.970967,,,,,,,16,2020-12-20,OSP
MNL005 LP61 NP5-6,MNL005,LP61,NP5-6,MNL005 LP61,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.613953,120.970395,,,,,,,16,2020-12-20,OSP
MNL005 LP61 NP7-8,MNL005,LP61,NP7-8,MNL005 LP61,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.613926,120.970619,,,,,,,16,2020-12-20,OSP
MNL005 LP70 NP1-2,MNL005,LP70,NP1-2,MNL005 LP70,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.613105,120.970988,,,,,,,16,2020-12-20,OSP
MNL005 LP65 NP1-2,MNL005,LP65,NP1-2,MNL005 LP65,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.61324,120.969877,,,,,,,16,2020-12-20,OSP
MNL005 LP65 NP3-4,MNL005,LP65,NP3-4,MNL005 LP65,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 60,,,14.613144,120.970508,,,,,,,16,2020-12-20,OSP
