Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL002 LP108 NP1-2,MNL002,LP108,NP1-2,MNL002 LP108,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.611468,121.002973,,,,,,,16,2018-05-10,OSP
MNL002 LP352 NP7-8,MNL002,LP352,NP7-8,MNL002 LP352,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612184,121.002847,,,,,,,16,2020-03-16,OSP
MNL002 LP353 NP5-6,MNL002,LP353,NP5-6,MNL002 LP353,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612392,121.003104,,,,,,,16,2020-03-16,OSP
MNL002 LP353 NP7-8,MNL002,LP353,NP7-8,MNL002 LP353,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612023,121.003201,,,,,,,16,2020-08-27,OSP
MNL002 LP99 NP1-2,MNL002,LP99,NP1-2,MNL002 LP99,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.611629,121.003352,,,,,,,16,2018-05-10,OSP
MNL002 LP99 NP3-4,MNL002,LP99,NP3-4,MNL002 LP99,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612039,121.004009,,,,,,,16,2018-05-10,OSP
MNL002 LP99 NP5-6,MNL002,LP99,NP5-6,MNL002 LP99,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612362,121.00365,,,,,,,16,2018-05-10,OSP
MNL002 LP346 NP1-2,MNL002,LP346,NP1-2,MNL002 LP346,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612336,121.003598,,,,,,,16,2020-03-16,OSP
MNL002 LP346 NP3-4,MNL002,LP346,NP3-4,MNL002 LP346,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612508,121.003442,,,,,,,16,2020-03-16,OSP
MNL002 LP342 NP1-2,MNL002,LP342,NP1-2,MNL002 LP342,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.611853,121.003639,,,,,,,16,2020-03-16,OSP
MNL002 LP342 NP3-4,MNL002,LP342,NP3-4,MNL002 LP342,Don Quintos,MANILA,3,1,BARANGAY 534,,,14.612056,121.003956,,,,,,,16,2020-03-16,OSP
MNL035 LP203 NP1-2,MNL035,LP203,NP1-2,MNL035 LP203,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.612201,121.003154,,,,,,,16,2021-04-28,OSP
MNL035 LP203 NP3-4,MNL035,LP203,NP3-4,MNL035 LP203,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.611671,121.003321,,,,,,,16,2021-04-28,OSP
MNL035 LP203 NP5-6,MNL035,LP203,NP5-6,MNL035 LP203,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.611867,121.003638,,,,,,,16,2021-04-28,OSP
MNL035 LP204 NP1-2,MNL035,LP204,NP1-2,MNL035 LP204,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.611841,121.002915,,,,,,,16,2021-04-28,OSP
MNL035 LP205 NP3-4-5,MNL035,LP205,NP3-4-5,MNL035 LP205,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.612182,121.002463,,,,,,,24,2021-04-28,OSP
MNL035 LP516 NP3-4,MNL035,LP516,NP3-4,MNL035 LP516,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.612819,121.00329,,,,,,,16,2023-04-30,OSP
MNL035 LP11 NP5-6,MNL035,LP11,NP5-6,MNL035 LP11,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.612071,121.003954,,,,,,,16,2021-04-28,OSP
MNL035 LP11 NP7-8,MNL035,LP11,NP7-8,MNL035 LP11,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 534,,,14.612337,121.003605,,,,,,,16,2021-04-28,OSP
MNL002 LP108 NP3-4,MNL002,LP108,NP3-4,MNL002 LP108,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611396,121.002686,,,,,,,16,2018-05-10,OSP
MNL002 LP108 NP5-6,MNL002,LP108,NP5-6,MNL002 LP108,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611307,121.002373,,,,,,,16,2018-05-10,OSP
MNL002 LP109 NP3-4,MNL002,LP109,NP3-4,MNL002 LP109,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.612047,121.001381,,,,,,,16,2018-05-10,OSP
MNL002 LP351 NP3-4,MNL002,LP351,NP3-4,MNL002 LP351,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611659,121.001913,,,,,,,16,2020-03-16,OSP
MNL002 LP351 NP5-6,MNL002,LP351,NP5-6,MNL002 LP351,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.61186,121.002256,,,,,,,16,2020-03-16,OSP
MNL002 LP352 NP5-6,MNL002,LP352,NP5-6,MNL002 LP352,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611945,121.002567,,,,,,,16,2020-03-16,OSP
MNL002 LP9 NP1-2,MNL002,LP9,NP1-2,MNL002 LP9,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611206,121.001871,,,,,,,16,2017-02-12,OSP
MNL002 LP313 NP1-2,MNL002,LP313,NP1-2,MNL002 LP313,Don Quintos,MANILA,3,1,BARANGAY 535,,,14.611209,121.001904,,,,,,,16,2019-12-26,OSP
MNL035 LP522 NP1-2,MNL035,LP522,NP1-2,MNL035 LP522,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 535,,,14.61216,121.00137,,,,,,,16,2023-04-30,OSP
MNL035 LP205 NP6-7-8,MNL035,LP205,NP6-7-8,MNL035 LP205,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 535,,,14.611578,121.002338,,,,,,,24,2021-04-28,OSP
MNL035 LP206 NP3-4,MNL035,LP206,NP3-4,MNL035 LP206,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 535,,,14.61215,121.001761,,,,,,,16,2021-04-28,OSP
MNL035 LP206 NP5-6,MNL035,LP206,NP5-6,MNL035 LP206,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 535,,,14.611297,121.002051,,,,,,,16,2021-04-28,OSP
MNL035 LP207 NP1-2,MNL035,LP207,NP1-2,MNL035 LP207,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 535,,,14.612137,121.001394,,,,,,,16,2021-04-28,OSP
MNL002 LP99 NP7-8,MNL002,LP99,NP7-8,MNL002 LP99,Don Quintos,MANILA,3,1,BARANGAY 536,,,14.612753,121.004797,,,,,,,16,2020-08-05,OSP
MNL002 LP345 NP7-8,MNL002,LP345,NP7-8,MNL002 LP345,Don Quintos,MANILA,3,1,BARANGAY 536,,,14.61358,121.004043,,,,,,,16,2020-03-16,OSP
MNL035 LP203 NP7-8,MNL035,LP203,NP7-8,MNL035 LP203,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 536,,,14.612075,121.003928,,,,,,,16,2021-04-28,OSP
MNL035 LP410 NP1-2,MNL035,LP410,NP1-2,MNL035 LP410,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 536,,,14.612482,121.004534,,,,,,,16,2021-05-02,OSP
MNL035 LP407 NP3-4,MNL035,LP407,NP3-4,MNL035 LP407,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 536,,,14.61281,121.003811,,,,,,,16,2021-05-02,OSP
MNL035 LP408 NP1-2,MNL035,LP408,NP1-2,MNL035 LP408,Pureza (Legarda / Lacson),MANILA,3,1,BARANGAY 536,,,14.612864,121.004256,,,,,,,16,2021-05-02,OSP
