Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL036 LP158 NP7-8,MNL036,LP158,NP7-8,MNL036 LP158,Juan Luna/ Solis,MANILA,3,1,BARANGAY 183,,,14.632596,120.972997,,,,,,,16,2020-12-15,OSP
MNL036 LP157 NP3-4,MNL036,LP157,NP3-4,MNL036 LP157,Juan Luna/ Solis,MANILA,3,1,BARANGAY 183,,,14.632078,120.972342,,,,,,,16,2020-12-15,OSP
MNL003 LP268 NP5-6,MNL003,LP268,NP5-6,MNL003 LP268,City Square,MANILA,3,1,BARANGAY 184,,,14.632799,120.976091,,,,,,,16,2019-03-29,OSP
MNL003 LP268 NP7-8,MNL003,LP268,NP7-8,MNL003 LP268,City Square,MANILA,3,1,BARANGAY 184,,,14.633243,120.976155,,,,,,,16,2019-03-29,OSP
MNL003 LP269 NP1-2,MNL003,LP269,NP1-2,MNL003 LP269,City Square,MANILA,3,1,BARANGAY 184,,,14.633936,120.97625,,,,,,,16,2019-03-29,OSP
MNL003 LP269 NP3-4,MNL003,LP269,NP3-4,MNL003 LP269,City Square,MANILA,3,1,BARANGAY 184,,,14.634628,120.976348,,,,,,,16,2019-03-29,OSP
MNL003 LP269 NP5-6,MNL003,LP269,NP5-6,MNL003 LP269,City Square,MANILA,3,1,BARANGAY 184,,,14.634739,120.975538,,,,,,,16,2019-03-29,OSP
MNL003 LP269 NP7-8,MNL003,LP269,NP7-8,MNL003 LP269,City Square,MANILA,3,1,BARANGAY 184,,,14.634361,120.975415,,,,,,,16,2019-03-29,OSP
MNL003 LP270 NP1-2,MNL003,LP270,NP1-2,MNL003 LP270,City Square,MANILA,3,1,BARANGAY 184,,,14.634955,120.976022,,,,,,,16,2019-03-29,OSP
MNL003 LP270 NP3-4,MNL003,LP270,NP3-4,MNL003 LP270,City Square,MANILA,3,1,BARANGAY 184,,,14.635045,120.975594,,,,,,,16,2020-08-07,OSP
MNL003 LP270 NP5-6,MNL003,LP270,NP5-6,MNL003 LP270,City Square,MANILA,3,1,BARANGAY 184,,,14.634696,120.975534,,,,,,,16,2020-08-07,OSP
MNL003 LP270 NP7-8,MNL003,LP270,NP7-8,MNL003 LP270,City Square,MANILA,3,1,BARANGAY 184,,,14.634647,120.975939,,,,,,,16,2020-08-07,OSP
MNL036 LP200 NP1-2,MNL036,LP200,NP1-2,MNL036 LP200,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634634,120.97626,,,,,,,16,2023-04-29,OSP
MNL036 LP200 NP3-5,MNL036,LP200,NP3-5,MNL036 LP200,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634325,120.976064,,,,,,,24,2023-04-29,OSP
MNL036 LP200 NP6-8,MNL036,LP200,NP6-8,MNL036 LP200,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634371,120.975729,,,,,,,24,2023-04-29,OSP
MNL036 LP201 NP1-2,MNL036,LP201,NP1-2,MNL036 LP201,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634057,120.975357,,,,,,,16,2023-04-29,OSP
MNL036 LP201 NP3-5,MNL036,LP201,NP3-5,MNL036 LP201,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634018,120.975933,,,,,,,24,2023-04-29,OSP
MNL036 LP201 NP6-8,MNL036,LP201,NP6-8,MNL036 LP201,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633288,120.976177,,,,,,,24,2023-04-29,OSP
MNL036 LP202 NP1-2,MNL036,LP202,NP1-2,MNL036 LP202,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633285,120.976185,,,,,,,16,2023-04-29,OSP
MNL036 LP202 NP3-5,MNL036,LP202,NP3-5,MNL036 LP202,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.632759,120.976108,,,,,,,24,2023-04-29,OSP
MNL036 LP198 NP1-2,MNL036,LP198,NP1-2,MNL036 LP198,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633136,120.974885,,,,,,,16,2023-04-29,OSP
MNL036 LP199 NP3-5,MNL036,LP199,NP3-5,MNL036 LP199,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634786,120.975229,,,,,,,24,2023-04-29,OSP
MNL036 LP199 NP6-8,MNL036,LP199,NP6-8,MNL036 LP199,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.635,120.975623,,,,,,,24,2023-04-29,OSP
MNL036 LP169 NP5-6,MNL036,LP169,NP5-6,MNL036 LP169,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633972,120.976258,,,,,,,16,2020-11-28,OSP
MNL036 LP169 NP7-8,MNL036,LP169,NP7-8,MNL036 LP169,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633674,120.97622,,,,,,,16,2020-11-28,OSP
MNL036 LP170 NP1-2,MNL036,LP170,NP1-2,MNL036 LP170,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633681,120.975603,,,,,,,16,2020-11-28,OSP
MNL036 LP170 NP3-4,MNL036,LP170,NP3-4,MNL036 LP170,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633739,120.975276,,,,,,,16,2020-11-28,OSP
MNL036 LP170 NP5-6,MNL036,LP170,NP5-6,MNL036 LP170,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633356,120.975619,,,,,,,16,2020-11-28,OSP
MNL036 LP170 NP7-8,MNL036,LP170,NP7-8,MNL036 LP170,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633425,120.975217,,,,,,,16,2020-11-28,OSP
MNL036 LP171 NP1-2,MNL036,LP171,NP1-2,MNL036 LP171,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633253,120.976157,,,,,,,16,2020-11-28,OSP
MNL036 LP171 NP3-4,MNL036,LP171,NP3-4,MNL036 LP171,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.632981,120.97604,,,,,,,16,2020-11-28,OSP
MNL036 LP171 NP5-6,MNL036,LP171,NP5-6,MNL036 LP171,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633025,120.975682,,,,,,,16,2020-11-28,OSP
MNL036 LP171 NP7-8,MNL036,LP171,NP7-8,MNL036 LP171,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.633096,120.975169,,,,,,,16,2020-11-28,OSP
MNL036 LP167 NP1-2,MNL036,LP167,NP1-2,MNL036 LP167,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634747,120.97554,,,,,,,16,2020-11-28,OSP
MNL036 LP167 NP3-4,MNL036,LP167,NP3-4,MNL036 LP167,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.635038,120.975596,,,,,,,16,2020-11-28,OSP
MNL036 LP167 NP5-6,MNL036,LP167,NP5-6,MNL036 LP167,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634969,120.975983,,,,,,,16,2020-11-28,OSP
MNL036 LP167 NP7-8,MNL036,LP167,NP7-8,MNL036 LP167,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.63492,120.976386,,,,,,,16,2020-11-28,OSP
MNL036 LP168 NP1-2,MNL036,LP168,NP1-2,MNL036 LP168,Juan Luna/ Solis,MANILA,3,1,BARANGAY 184,,,14.634611,120.976344,,,,,,,16,2020-11-28,OSP
