Box Name,OLT,LCP,NAP,LCP Name,Node Name,Municipality,Cluster,Sector,Barangay,Subdivision,Building Name,Latitude,Longitude,Parent Site,Parent Floor,Parent Room,Additional Details,Remarks,Landmark,Capacity,Installation Date,OSP / ISP
MNL003 LP150 NP1-2,MNL003,LP150,NP1-2,MNL003 LP150,City Square,MANILA,3,1,BARANGAY 95,,,14.62027152,120.9648385,,,,,,,16,2018-11-29,OSP
MNL003 LP150 NP3-4,MNL003,LP150,NP3-4,MNL003 LP150,City Square,MANILA,3,1,BARANGAY 95,,,14.62011716,120.9645126,,,,,,,16,2018-11-29,OSP
MNL003 LP386 NP3-4,MNL003,LP386,NP3-4,MNL003 LP386,City Square,MANILA,3,1,BARANGAY 95,,,14.61850887,120.9648288,,,,,,,16,2019-06-16,OSP
MNL003 LP385 NP1-2,MNL003,LP385,NP1-2,MNL003 LP385,City Square,MANILA,3,1,BARANGAY 95,,,14.62000607,120.965138,,,,,,,16,2019-06-16,OSP
MNL003 LP385 NP3-4,MNL003,LP385,NP3-4,MNL003 LP385,City Square,MANILA,3,1,BARANGAY 95,,,14.61973236,120.965192,,,,,,,16,2019-06-16,OSP
MNL003 LP385 NP5-6,MNL003,LP385,NP5-6,MNL003 LP385,City Square,MANILA,3,1,BARANGAY 95,,,14.61937192,120.9652647,,,,,,,16,2019-06-16,OSP
MNL003 LP385 NP7-8,MNL003,LP385,NP7-8,MNL003 LP385,City Square,MANILA,3,1,BARANGAY 95,,,14.61897573,120.9653471,,,,,,,16,2019-06-16,OSP
MNL003 LP386 NP1-2,MNL003,LP386,NP1-2,MNL003 LP386,City Square,MANILA,3,1,BARANGAY 95,,,14.61862039,120.9654202,,,,,,,16,2019-06-16,OSP
MNL036 LP143 NP1-2,MNL036,LP143,NP1-2,MNL036 LP143,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.618653,120.965419,,,,,,,16,2020-11-28,OSP
MNL036 LP143 NP3-4,MNL036,LP143,NP3-4,MNL036 LP143,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.618491,120.96463,,,,,,,16,2020-11-28,OSP
MNL036 LP107 NP7-8,MNL036,LP107,NP7-8,MNL036 LP107,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.618965,120.965338,,,,,,,16,2020-11-29,OSP
MNL036 LP108 NP1-2,MNL036,LP108,NP1-2,MNL036 LP108,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.619086,120.965319,,,,,,,16,2020-11-29,OSP
MNL036 LP108 NP3-4,MNL036,LP108,NP3-4,MNL036 LP108,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.619377,120.965267,,,,,,,16,2020-11-29,OSP
MNL036 LP108 NP5-6,MNL036,LP108,NP5-6,MNL036 LP108,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.619336,120.964993,,,,,,,16,2020-11-29,OSP
MNL036 LP108 NP7-8,MNL036,LP108,NP7-8,MNL036 LP108,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.619312,120.96464,,,,,,,16,2020-11-29,OSP
MNL036 LP21 NP3-4,MNL036,LP21,NP3-4,MNL036 LP21,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.620086,120.964426,,,,,,,16,2020-07-30,OSP
MNL036 LP21 NP5-6,MNL036,LP21,NP5-6,MNL036 LP21,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.620233,120.96473,,,,,,,16,2020-07-30,OSP
MNL036 LP18 NP5-6,MNL036,LP18,NP5-6,MNL036 LP18,Juan Luna/ Solis,MANILA,3,1,BARANGAY 95,,,14.619051,120.965726,,,,,,,16,2020-07-30,OSP
MNL045 LP150 NP1-2,MNL045,LP150,NP1-2,MNL045 LP150,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620078,120.964447,,,,,,,16,2022-01-27,OSP
MNL045 LP24 NP1-2,MNL045,LP24,NP1-2,MNL045 LP24,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618413,120.96478,,,,,,,16,2021-08-30,OSP
MNL045 LP13 NP1-2,MNL045,LP13,NP1-2,MNL045 LP13,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618503,120.964613,,,,,,,16,2021-08-30,OSP
MNL045 LP148 NP3-5,MNL045,LP148,NP3-5,MNL045 LP148,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620336,120.965089,,,,,,,24,2022-01-27,OSP
MNL045 LP148 NP6-8,MNL045,LP148,NP6-8,MNL045 LP148,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620336,120.965089,,,,,,,24,2022-01-27,OSP
MNL045 LP149 NP1-2,MNL045,LP149,NP1-2,MNL045 LP149,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620238,120.964798,,,,,,,16,2022-01-27,OSP
MNL045 LP149 NP3-5,MNL045,LP149,NP3-5,MNL045 LP149,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620238,120.964798,,,,,,,24,2022-01-27,OSP
MNL045 LP149 NP6-8,MNL045,LP149,NP6-8,MNL045 LP149,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620078,120.964447,,,,,,,24,2022-01-27,OSP
MNL045 LP39 NP5-6,MNL045,LP39,NP5-6,MNL045 LP39,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618651,120.965418,,,,,,,16,2021-08-30,OSP
MNL045 LP39 NP7-8,MNL045,LP39,NP7-8,MNL045 LP39,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618653,120.965418,,,,,,,16,2021-08-30,OSP
MNL045 LP377 NP1-2,MNL045,LP377,NP1-2,MNL045 LP377,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619558,120.965627,,,,,,,16,2021-12-21,OSP
MNL045 LP373 NP3-5,MNL045,LP373,NP3-5,MNL045 LP373,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619029,120.96585,,,,,,,24,2021-12-21,OSP
MNL045 LP373 NP6-8,MNL045,LP373,NP6-8,MNL045 LP373,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.61905,120.965731,,,,,,,24,2021-12-21,OSP
MNL045 LP316 NP3-5,MNL045,LP316,NP3-5,MNL045 LP316,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620238,120.964798,,,,,,,24,2021-10-25,OSP
MNL045 LP317 NP1-2,MNL045,LP317,NP1-2,MNL045 LP317,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619297,120.964664,,,,,,,16,2021-10-25,OSP
MNL045 LP317 NP3-5,MNL045,LP317,NP3-5,MNL045 LP317,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619344,120.96497,,,,,,,24,2021-10-25,OSP
MNL045 LP317 NP6-8,MNL045,LP317,NP6-8,MNL045 LP317,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619389,120.96526,,,,,,,24,2021-10-25,OSP
MNL045 LP318 NP1-2,MNL045,LP318,NP1-2,MNL045 LP318,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618795,120.965378,,,,,,,16,2021-10-25,OSP
MNL045 LP318 NP3-5,MNL045,LP318,NP3-5,MNL045 LP318,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618538,120.964829,,,,,,,24,2021-10-25,OSP
MNL045 LP318 NP6-8,MNL045,LP318,NP6-8,MNL045 LP318,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.618691,120.964782,,,,,,,24,2021-10-25,OSP
MNL045 LP319 NP1-2,MNL045,LP319,NP1-2,MNL045 LP319,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619843,120.965178,,,,,,,16,2021-10-25,OSP
MNL045 LP319 NP3-5,MNL045,LP319,NP3-5,MNL045 LP319,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619843,120.965178,,,,,,,24,2021-10-25,OSP
MNL045 LP319 NP6-8,MNL045,LP319,NP6-8,MNL045 LP319,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.620009,120.965075,,,,,,,24,2021-10-25,OSP
MNL045 LP142 NP1-2,MNL045,LP142,NP1-2,MNL045 LP142,Radial Road 10,MANILA,3,1,BARANGAY 95,,,14.619865,120.965562,,,,MTF VELASQUEZ-H. LOPEZ BLVD.,,1915 VELASQUEZ ST. CICTSI-NPT,16,2021-08-31,OSP
MNL003 LP157 NP3-4,MNL003,LP157,NP3-4,MNL003 LP157,City Square,MANILA,3,1,BARANGAY 96,,,14.62638077,120.9624955,,,,,,,16,2018-11-29,OSP
MNL003 LP133 NP1-2,MNL003,LP133,NP1-2,MNL003 LP133,City Square,MANILA,3,1,BARANGAY 96,,,14.62347608,120.9644687,,,,,,,16,2018-11-29,OSP
MNL003 LP133 NP3-4,MNL003,LP133,NP3-4,MNL003 LP133,City Square,MANILA,3,1,BARANGAY 96,,,14.62321754,120.9634761,,,,,,,16,2018-11-29,OSP
MNL003 LP389 NP3-4,MNL003,LP389,NP3-4,MNL003 LP389,City Square,MANILA,3,1,BARANGAY 96,,,14.62418017,120.963106,,,,,,,16,2019-06-16,OSP
MNL003 LP390 NP1-2,MNL003,LP390,NP1-2,MNL003 LP390,City Square,MANILA,3,1,BARANGAY 96,,,14.62312558,120.9643844,,,,,,,16,2019-06-16,OSP
MNL003 LP390 NP3-4,MNL003,LP390,NP3-4,MNL003 LP390,City Square,MANILA,3,1,BARANGAY 96,,,14.62240969,120.9645966,,,,,,,16,2019-06-16,OSP
MNL036 LP31 NP1-2,MNL036,LP31,NP1-2,MNL036 LP31,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.623779,120.964234,,,,,,,16,2020-07-30,OSP
MNL036 LP31 NP3-4,MNL036,LP31,NP3-4,MNL036 LP31,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.624034,120.964156,,,,,,,16,2020-07-30,OSP
MNL036 LP31 NP5-6,MNL036,LP31,NP5-6,MNL036 LP31,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.62434,120.964067,,,,,,,16,2020-07-30,OSP
MNL036 LP30 NP1-2,MNL036,LP30,NP1-2,MNL036 LP30,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.623788,120.963239,,,,,,,16,2020-07-30,OSP
MNL036 LP30 NP3-4,MNL036,LP30,NP3-4,MNL036 LP30,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.623202,120.963509,,,,,,,16,2020-07-30,OSP
MNL036 LP30 NP5-6,MNL036,LP30,NP5-6,MNL036 LP30,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.623359,120.964105,,,,,,,16,2020-07-30,OSP
MNL036 LP28 NP1-2,MNL036,LP28,NP1-2,MNL036 LP28,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.62288,120.963564,,,,,,,16,2020-07-30,OSP
MNL036 LP27 NP1-2,MNL036,LP27,NP1-2,MNL036 LP27,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.622222,120.96383,,,,,,,16,2020-07-30,OSP
MNL036 LP27 NP3-4,MNL036,LP27,NP3-4,MNL036 LP27,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.622326,120.964155,,,,,,,16,2020-07-30,OSP
MNL036 LP27 NP5-6,MNL036,LP27,NP5-6,MNL036 LP27,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.622743,120.964513,,,,,,,16,2020-07-30,OSP
MNL036 LP27 NP7-8,MNL036,LP27,NP7-8,MNL036 LP27,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,,14.623053,120.964173,,,,,,,16,2020-07-30,OSP
MNL036 LP191 NP7-8,MNL036,LP191,NP7-8,MNL036 LP191,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,DECA MALL,14.625051,120.963451,,GF,EE ROOM BUILDING A,MNL2P,,,,2022-05-30,ISP
MNL036 LP191 NP1-2,MNL036,LP191,NP1-2,MNL036 LP191,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,DECA MALL,14.625051,120.963451,,2F,EE ROOM BUILDING A,MNL2P,,,,2022-05-30,ISP
MNL036 LP191 NP5-6,MNL036,LP191,NP5-6,MNL036 LP191,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,DECA MALL,14.625051,120.963451,,GF,EE ROOM BUILDING A,MNL2P,,,,2022-05-30,ISP
MNL036 LP191 NP3-4,MNL036,LP191,NP3-4,MNL036 LP191,Juan Luna/ Solis,MANILA,3,1,BARANGAY 96,,DECA MALL,14.625051,120.963451,,2F,EE ROOM BUILDING A,MNL2P,,,,2022-05-30,ISP
MNL005 LP144 NP3-4,MNL005,LP144,NP3-4,MNL005 LP144,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 96,,,14.623216,120.964787,,,,,,,16,2021-08-30,OSP
MNL005 LP144 NP5-6,MNL005,LP144,NP5-6,MNL005 LP144,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 96,,,14.623553,120.964711,,,,,,,16,2021-08-30,OSP
MNL005 LP144 NP7-8,MNL005,LP144,NP7-8,MNL005 LP144,Orchard Building (City Square 2),MANILA,3,1,BARANGAY 96,,,14.624411,120.964481,,,,,,,16,2021-08-30,OSP
MNL045 LP231 NP5-6,MNL045,LP231,NP5-6,MNL045 LP231,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624511,120.963967,,,,,,,16,2022-02-14,OSP
MNL045 LP231 NP7-8,MNL045,LP231,NP7-8,MNL045 LP231,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624511,120.963967,,,,,,,16,2022-02-14,OSP
MNL045 LP232 NP1-2,MNL045,LP232,NP1-2,MNL045 LP232,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623897,120.963501,,,,,,,16,2022-02-14,OSP
MNL045 LP232 NP3-4,MNL045,LP232,NP3-4,MNL045 LP232,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623897,120.963501,,,,,,,16,2022-02-14,OSP
MNL045 LP232 NP5-6,MNL045,LP232,NP5-6,MNL045 LP232,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623767,120.963247,,,,,,,16,2022-02-14,OSP
MNL045 LP232 NP7-8,MNL045,LP232,NP7-8,MNL045 LP232,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623767,120.963247,,,,,,,16,2022-02-14,OSP
MNL045 LP233 NP1-2,MNL045,LP233,NP1-2,MNL045 LP233,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623825,120.963229,,,,,,,16,2022-02-14,OSP
MNL045 LP233 NP3-4,MNL045,LP233,NP3-4,MNL045 LP233,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623825,120.963229,,,,,,,16,2022-02-14,OSP
MNL045 LP233 NP5-6,MNL045,LP233,NP5-6,MNL045 LP233,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623958,120.963262,,,,,,,16,2022-02-14,OSP
MNL045 LP233 NP7-8,MNL045,LP233,NP7-8,MNL045 LP233,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623958,120.963262,,,,,,,16,2022-02-14,OSP
MNL045 LP234 NP1-2,MNL045,LP234,NP1-2,MNL045 LP234,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624203,120.963116,,,,,,,16,2022-02-14,OSP
MNL045 LP234 NP3-4,MNL045,LP234,NP3-4,MNL045 LP234,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624203,120.963116,,,,,,,16,2022-02-14,OSP
MNL045 LP235 NP1-2,MNL045,LP235,NP1-2,MNL045 LP235,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624305,120.963161,,,,,,,16,2022-02-14,OSP
MNL045 LP235 NP3-4,MNL045,LP235,NP3-4,MNL045 LP235,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624305,120.963161,,,,,,,16,2022-02-14,OSP
MNL045 LP235 NP5-6,MNL045,LP235,NP5-6,MNL045 LP235,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624375,120.963392,,,,,,,16,2022-02-14,OSP
MNL045 LP264 NP6-8,MNL045,LP264,NP6-8,MNL045 LP264,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622897,120.963555,,,,,,,24,2022-02-14,OSP
MNL045 LP265 NP1-2,MNL045,LP265,NP1-2,MNL045 LP265,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622897,120.963555,,,,,,,16,2022-02-14,OSP
MNL045 LP265 NP3-5,MNL045,LP265,NP3-5,MNL045 LP265,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622614,120.963659,,,,,,,24,2022-02-14,OSP
MNL045 LP265 NP6-8,MNL045,LP265,NP6-8,MNL045 LP265,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622614,120.963659,,,,,,,24,2022-02-14,OSP
MNL045 LP220 NP1-2,MNL045,LP220,NP1-2,MNL045 LP220,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622012,120.963833,,,,,,,16,2022-02-14,OSP
MNL045 LP220 NP3-4,MNL045,LP220,NP3-4,MNL045 LP220,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622012,120.963833,,,,,,,16,2022-02-14,OSP
MNL045 LP220 NP5-6,MNL045,LP220,NP5-6,MNL045 LP220,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622222,120.96377,,,,,,,16,2022-02-14,OSP
MNL045 LP220 NP7-8,MNL045,LP220,NP7-8,MNL045 LP220,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622222,120.96377,,,,,,,16,2022-02-14,OSP
MNL045 LP221 NP1-2,MNL045,LP221,NP1-2,MNL045 LP221,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622246,120.963873,,,,,,,16,2022-02-14,OSP
MNL045 LP221 NP3-4,MNL045,LP221,NP3-4,MNL045 LP221,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622246,120.963873,,,,,,,16,2022-02-14,OSP
MNL045 LP221 NP5-6,MNL045,LP221,NP5-6,MNL045 LP221,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.62233,120.964144,,,,,,,16,2022-02-14,OSP
MNL045 LP221 NP7-8,MNL045,LP221,NP7-8,MNL045 LP221,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.62233,120.964144,,,,,,,16,2022-02-14,OSP
MNL045 LP222 NP1-2,MNL045,LP222,NP1-2,MNL045 LP222,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622372,120.964326,,,,,,,16,2022-02-14,OSP
MNL045 LP222 NP3-4,MNL045,LP222,NP3-4,MNL045 LP222,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622372,120.964326,,,,,,,16,2022-02-14,OSP
MNL045 LP222 NP5-6,MNL045,LP222,NP5-6,MNL045 LP222,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622439,120.964586,,,,,,,16,2022-02-14,OSP
MNL045 LP222 NP7-8,MNL045,LP222,NP7-8,MNL045 LP222,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622439,120.964586,,,,,,,16,2022-02-14,OSP
MNL045 LP223 NP1-2,MNL045,LP223,NP1-2,MNL045 LP223,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622424,120.96459,,,,,,,16,2022-02-14,OSP
MNL045 LP223 NP3-4,MNL045,LP223,NP3-4,MNL045 LP223,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622424,120.96459,,,,,,,16,2022-02-14,OSP
MNL045 LP235 NP7-8,MNL045,LP235,NP7-8,MNL045 LP235,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624375,120.963392,,,,,,,16,2022-02-14,OSP
MNL045 LP227 NP5-6,MNL045,LP227,NP5-6,MNL045 LP227,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623297,120.963794,,,,,,,16,2022-02-14,OSP
MNL045 LP227 NP7-8,MNL045,LP227,NP7-8,MNL045 LP227,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623297,120.963794,,,,,,,16,2022-02-14,OSP
MNL045 LP228 NP1-2,MNL045,LP228,NP1-2,MNL045 LP228,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623326,120.963412,,,,,,,16,2022-02-14,OSP
MNL045 LP228 NP3-4,MNL045,LP228,NP3-4,MNL045 LP228,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623326,120.963412,,,,,,,16,2022-02-14,OSP
MNL045 LP228 NP5-6,MNL045,LP228,NP5-6,MNL045 LP228,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623584,120.963314,,,,,,,16,2022-02-14,OSP
MNL045 LP228 NP7-8,MNL045,LP228,NP7-8,MNL045 LP228,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623584,120.963314,,,,,,,16,2022-02-14,OSP
MNL045 LP229 NP1-2,MNL045,LP229,NP1-2,MNL045 LP229,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623798,120.964226,,,,,,,16,2022-02-14,OSP
MNL045 LP229 NP3-4,MNL045,LP229,NP3-4,MNL045 LP229,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623798,120.964226,,,,,,,16,2022-02-14,OSP
MNL045 LP229 NP5-6,MNL045,LP229,NP5-6,MNL045 LP229,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624023,120.964164,,,,,,,16,2022-02-14,OSP
MNL045 LP229 NP7-8,MNL045,LP229,NP7-8,MNL045 LP229,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624023,120.964164,,,,,,,16,2022-02-14,OSP
MNL045 LP230 NP1-2,MNL045,LP230,NP1-2,MNL045 LP230,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623992,120.963937,,,,,,,16,2022-02-14,OSP
MNL045 LP230 NP3-4,MNL045,LP230,NP3-4,MNL045 LP230,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623992,120.963937,,,,,,,16,2022-02-14,OSP
MNL045 LP230 NP5-6,MNL045,LP230,NP5-6,MNL045 LP230,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623946,120.963766,,,,,,,16,2022-02-14,OSP
MNL045 LP230 NP7-8,MNL045,LP230,NP7-8,MNL045 LP230,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623946,120.963766,,,,,,,16,2022-02-14,OSP
MNL045 LP231 NP1-2,MNL045,LP231,NP1-2,MNL045 LP231,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624357,120.964075,,,,,,,16,2022-02-14,OSP
MNL045 LP231 NP3-4,MNL045,LP231,NP3-4,MNL045 LP231,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.624357,120.964075,,,,,,,16,2022-02-14,OSP
MNL045 LP224 NP1-2,MNL045,LP224,NP1-2,MNL045 LP224,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622743,120.964508,,,,,,,16,2022-02-14,OSP
MNL045 LP224 NP3-4,MNL045,LP224,NP3-4,MNL045 LP224,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622743,120.964508,,,,,,,16,2022-02-14,OSP
MNL045 LP224 NP5-6,MNL045,LP224,NP5-6,MNL045 LP224,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.62273,120.964441,,,,,,,16,2022-02-14,OSP
MNL045 LP224 NP7-8,MNL045,LP224,NP7-8,MNL045 LP224,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.62273,120.964441,,,,,,,16,2022-02-14,OSP
MNL045 LP225 NP1-2,MNL045,LP225,NP1-2,MNL045 LP225,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623147,120.964398,,,,,,,16,2022-02-14,OSP
MNL045 LP225 NP3-4,MNL045,LP225,NP3-4,MNL045 LP225,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623147,120.964398,,,,,,,16,2022-02-14,OSP
MNL045 LP225 NP5-6,MNL045,LP225,NP5-6,MNL045 LP225,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623431,120.964324,,,,,,,16,2022-02-14,OSP
MNL045 LP225 NP7-8,MNL045,LP225,NP7-8,MNL045 LP225,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623431,120.964324,,,,,,,16,2022-02-14,OSP
MNL045 LP226 NP1-2,MNL045,LP226,NP1-2,MNL045 LP226,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623056,120.964166,,,,,,,16,2022-02-14,OSP
MNL045 LP226 NP3-4,MNL045,LP226,NP3-4,MNL045 LP226,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.623056,120.964166,,,,,,,16,2022-02-14,OSP
MNL045 LP226 NP5-6,MNL045,LP226,NP5-6,MNL045 LP226,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622993,120.963818,,,,,,,16,2022-02-14,OSP
MNL045 LP226 NP7-8,MNL045,LP226,NP7-8,MNL045 LP226,Radial Road 10,MANILA,3,1,BARANGAY 96,,,14.622993,120.963818,,,,,,,16,2022-02-14,OSP
